Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF,Test Issue,MarketCap,Sector,Industry
AIP,AIP,"Arteris, Inc.  - Common Stock",NASDAQ,G,N,N,1906902857,Technology,Semiconductors
PLAB,PLAB,"Photronics, Inc. - Common Stock",NASDAQ,Q,N,N,1874455959,Technology,Semiconductors
AMBQ,AMBQ,"Ambiq Micro, Inc. Common Stock",NYSE, ,N,N,1764782250,Technology,Semiconductors
SHLS,SHLS,"Shoals Technologies Group, Inc. - Class A Common Stock",NASDAQ,G,N,N,1751537769,Technology,Semiconductors
SKYT,SKYT,"SkyWater Technology, Inc. - Common Stock",NASDAQ,S,N,N,1732001990,Technology,Semiconductors
POET,POET,POET Technologies Inc. - Common Shares,NASDAQ,S,N,N,1718524109,Technology,Semiconductors
AOSL,AOSL,Alpha and Omega Semiconductor Limited - Common Shares,NASDAQ,Q,N,N,1278741220,Technology,Semiconductors
CSIQ,CSIQ,Canadian Solar Inc. - Common Shares,NASDAQ,Q,N,N,1038274044,Technology,Semiconductors
DQ,DQ,"DAQO New Energy Corp. American Depositary Shares, each representing five ordinary shares",NYSE, ,N,N,918229479,Technology,Semiconductors
JKS,JKS,JinkoSolar Holding Company Limited American Depositary Shares (each representing 4 Common Shares),NYSE, ,N,N,916478290,Technology,Semiconductors
LPTH,LPTH,"LightPath Technologies, Inc. - Class A Common Stock",NASDAQ,S,N,N,826936490,Technology,Semiconductors
INDI,INDI,"indie Semiconductor, Inc. - Class A Common Stock",NASDAQ,S,N,N,814584419,Technology,Semiconductors
KOPN,KOPN,Kopin Corporation - Common Stock,NASDAQ,S,N,N,717962217,Technology,Semiconductors
LAES,LAES,SEALSQ Corp - Ordinary Shares,NASDAQ,Q,N,N,713990667,Technology,Semiconductors
MRAM,MRAM,"Everspin Technologies, Inc. - Common Stock",NASDAQ,G,N,N,508108994,Technology,Semiconductors
NVEC,NVEC,NVE Corporation - Common Stock,NASDAQ,S,N,N,451501074,Technology,Semiconductors
ALMU,ALMU,"Aeluma, Inc. - Common Stock",NASDAQ,S,N,N,388073102,Technology,Semiconductors
QUIK,QUIK,QuickLogic Corporation - Common Stock,NASDAQ,S,N,N,325312787,Technology,Semiconductors
DVLT,DVLT,Datavault AI Inc. - Common Stock,NASDAQ,S,N,N,298248911,Technology,Semiconductors
ATOM,ATOM,Atomera Incorporated - Common Stock,NASDAQ,S,N,N,291922410,Technology,Semiconductors
CAN,CAN,Canaan Inc. - American Depositary Shares,NASDAQ,G,N,N,250856168,Technology,Semiconductors
GSIT,GSIT,"GSI Technology, Inc. - Common Stock",NASDAQ,Q,N,N,249941355,Technology,Semiconductors
GCTS,GCTS,"GCT Semiconductor Holding, Inc. Common Stock",NYSE, ,N,N,244690500,Technology,Semiconductors
VLN,VLN,Valens Semiconductor Ltd. Ordinary Shares,NYSE, ,N,N,217955889,Technology,Semiconductors
TYGO,TYGO,"Tigo Energy, Inc. - Common Stock",NASDAQ,S,N,N,195849849,Technology,Semiconductors
MX,MX,Magnachip Semiconductor Corporation Common Stock,NYSE, ,N,N,179835614,Technology,Semiconductors
SPWR,SPWR,SunPower Inc. - Common Stock,NASDAQ,G,N,N,97755641,Technology,Semiconductors
ICG,ICG,Intchains Group Limited - American Depositary Shares,NASDAQ,S,N,N,90575098,Technology,Semiconductors
FTCI,FTCI,"FTC Solar, Inc. - Common Stock",NASDAQ,S,N,N,80346576,Technology,Semiconductors
IPWR,IPWR,Ideal Power Inc. - Common Stock,NASDAQ,S,N,N,68410948,Technology,Semiconductors
SPCB,SPCB,"SuperCom, Ltd. - Ordinary Shares",NASDAQ,S,N,N,61284731,Technology,Semiconductors
ASTI,ASTI,"Ascent Solar Technologies, Inc - Common Stock",NASDAQ,S,N,N,49012575,Technology,Semiconductors
SQNS,SQNS,Sequans Communications S.A. American Depositary Shares (each representing one hundred (100) Ordinary Shares),NYSE, ,N,N,47179645,Technology,Semiconductors
PXLW,PXLW,"Pixelworks, Inc. - Common Stock",NASDAQ,S,N,N,36620550,Technology,Semiconductors
MOBX,MOBX,"Mobix Labs, Inc. - Class A Common Stock",NASDAQ,S,N,N,29865402,Technology,Semiconductors
BEEM,BEEM,Beam Global - Common Stock,NASDAQ,S,N,N,26854537,Technology,Semiconductors
EBON,EBON,Ebang International Holdings Inc. - Class A Ordinary Shares,NASDAQ,Q,N,N,15181936,Technology,Semiconductors
LEDS,LEDS,SemiLEDS Corporation - Common Stock,NASDAQ,S,N,N,14533469,Technology,Semiconductors
PRSO,PRSO,Peraso Inc. - Common Stock,NASDAQ,S,N,N,12740641,Technology,Semiconductors
SMTK,SMTK,"SmartKem, Inc. - Common Stock",NASDAQ,S,N,N,5803345,Technology,Semiconductors
