Universe,Ticker,Signal_Date,Action_Rank,Action_Status,Long_Term_Status,Entry_Timing_Status,Score,Trend_Score,MarketCap,Sector,Industry,Daily_Change_Pct,Close_Below_EMA20,Distance_From_20D_High_Pct,Return_5D_Pct,Lower_High_Day,Lower_Low_Day,Distribution_Days_50,ATR_Pct,Forward_21D_Return_Pct,Forward_63D_Return_Pct
NASDAQ_Top1000_ByMarketCap,NVDA,2021-01-20,2,Watchlist Candidate,Watchlist Candidate,Clean,76,30,4864926000000.0,Technology,Semiconductors,2.6141522547465934,False,-4.2636638552595585,-0.882474521359411,False,False,4.0,3.4445709132054234,11.23821872669961,14.472559502390748
NASDAQ_Top1000_ByMarketCap,NVDA,2021-02-19,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4864926000000.0,Technology,Semiconductors,0.6574943981523473,False,-2.9012853277466277,-2.1261201995801504,False,False,5.0,2.9701493204835043,-10.751451287750003,-1.0981544040038038
NASDAQ_Top1000_ByMarketCap,NVDA,2021-05-25,2,Watchlist Candidate,Watchlist Candidate,Clean,82,30,4864926000000.0,Technology,Semiconductors,0.22898689699664132,False,-1.0794302177881465,11.644043147728468,False,False,3.0,3.4200487684535417,22.061741520788747,38.5067554695844
NASDAQ_Top1000_ByMarketCap,NVDA,2021-06-24,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4864926000000.0,Technology,Semiconductors,0.7779222452073409,False,-1.1045336066086597,2.9385371075915545,False,False,4.0,2.6293628196875254,0.07002003752274444,16.604859161095064
NASDAQ_Top1000_ByMarketCap,NVDA,2021-07-26,1,Actionable Momentum Candidate,Momentum Candidate,Clean,98,30,4864926000000.0,Technology,Semiconductors,-1.349830920053341,False,-7.573649697674966,2.7383206862321208,True,True,6.0,3.56476525093296,13.122242190612488,17.965224771118148
NASDAQ_Top1000_ByMarketCap,NVDA,2021-08-24,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4864926000000.0,Technology,Semiconductors,-0.7514387200629358,False,-0.9274013521304525,12.0002007529018,True,False,5.0,3.2097473669133194,3.4273398167569358,47.0120076009648
NASDAQ_Top1000_ByMarketCap,NVDA,2021-09-23,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4864926000000.0,Technology,Semiconductors,2.4657051482939396,False,-2.4345742067323317,1.079038597525095,False,False,3.0,2.720270894065628,2.97236133393759,33.212505777356505
NASDAQ_Top1000_ByMarketCap,NVDA,2021-10-22,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4864926000000.0,Technology,Semiconductors,0.14983429214896482,False,-1.746646533816354,3.9520644942446337,False,False,3.0,2.4298780322946225,39.10242444913299,1.7368222490192098
NASDAQ_Top1000_ByMarketCap,NVDA,2021-11-22,1,Actionable Momentum Candidate,Momentum Candidate,Clean,87,30,4864926000000.0,Technology,Semiconductors,-3.1196035074166018,False,-7.766906325271794,6.431306512549084,False,True,7.0,5.9684754040724535,-6.77025603048177,-29.009039991841977
NASDAQ_Top1000_ByMarketCap,NVDA,2023-02-03,2,Watchlist Candidate,Watchlist Candidate,Clean,75,17,4864926000000.0,Technology,Semiconductors,-2.805284732565272,False,-3.8680534259237564,3.609136354589837,True,False,3.0,4.72985842140056,11.929253004307894,37.844855530669385
NASDAQ_Top1000_ByMarketCap,NVDA,2023-03-07,2,Watchlist Candidate,Watchlist Candidate,Clean,83,30,4864926000000.0,Technology,Semiconductors,-1.1293229941015892,False,-3.9590857657967993,0.31013311841154856,True,True,6.0,4.129350216181427,14.450551699405679,64.57614907058272
NASDAQ_Top1000_ByMarketCap,NVDA,2023-04-05,1,Actionable Momentum Candidate,Momentum Candidate,Clean,90,30,4864926000000.0,Technology,Semiconductors,-2.083555948825555,False,-3.9964267185756186,-0.3817029957546181,True,True,6.0,3.099109245793939,7.8844444036278105,59.881879843348294
NASDAQ_Top1000_ByMarketCap,NVDA,2023-05-05,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4864926000000.0,Technology,Semiconductors,4.056309481810438,False,-1.300847450117526,3.355074912355027,False,False,4.0,3.1313508219859267,35.52345626934048,59.23497944527865
NASDAQ_Top1000_ByMarketCap,NVDA,2023-06-06,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4864926000000.0,Technology,Semiconductors,-1.3198593009670523,False,-7.830608083923707,-3.632421854864798,True,True,4.0,5.052701804944052,9.220088274729555,20.932801533603353
NASDAQ_Top1000_ByMarketCap,NVDA,2023-07-07,1,Actionable Momentum Candidate,Momentum Candidate,Clean,98,30,4864926000000.0,Technology,Semiconductors,0.9500456145478786,False,-3.380321140437481,4.117877158557848,False,False,7.0,3.0965873984474217,6.470211746677346,4.761230650966697
NASDAQ_Top1000_ByMarketCap,NVDA,2023-09-29,2,Watchlist Candidate,Watchlist Candidate,Clean,76,22,4864926000000.0,Technology,Semiconductors,0.9515185795292425,True,-12.652608000553977,4.539773879491138,False,False,7.0,3.056229027609196,-6.516010812496753,12.473315312505417
NASDAQ_Top1000_ByMarketCap,NVDA,2023-11-02,2,Watchlist Candidate,Watchlist Candidate,Clean,73,30,4864926000000.0,Technology,Semiconductors,2.7903124266296153,False,-8.618119559174875,7.88573200498448,False,False,4.0,4.138673792532063,3.384820191447191,57.50113587332779
NASDAQ_Top1000_ByMarketCap,NVDA,2023-12-05,2,Watchlist Candidate,Watchlist Candidate,Clean,71,30,4864926000000.0,Technology,Semiconductors,2.3203770808688295,True,-7.877657705861241,-2.624364350061603,False,False,6.0,2.8580017321680096,3.986021313989707,96.27024974854832
NASDAQ_Top1000_ByMarketCap,NVDA,2024-01-05,1,Actionable Momentum Candidate,Momentum Candidate,Clean,95,30,4864926000000.0,Technology,Semiconductors,2.2896766496153242,False,-2.649056313776843,-0.8582029048917694,False,False,5.0,2.36048732011277,37.7908348340593,75.98360278086432
NASDAQ_Top1000_ByMarketCap,NVDA,2024-02-06,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4864926000000.0,Technology,Semiconductors,-1.5995516470785565,False,-2.1948537405843904,8.680347696897872,False,True,4.0,3.0884002084835225,35.64162002825777,32.54585185803938
NASDAQ_Top1000_ByMarketCap,NVDA,2024-03-07,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4864926000000.0,Technology,Semiconductors,4.474635745856337,False,-0.10564055597279687,17.13646386163554,False,False,4.0,4.132681578323305,-8.414090281836428,27.18156832982517
NASDAQ_Top1000_ByMarketCap,NVDA,2024-04-18,3,Downgraded - Wait,Watchlist Candidate,Wait - Daily Pullback Risk,91,30,4864926000000.0,Technology,Semiconductors,0.7568202889319364,True,-12.499226345671666,-6.5606513982228165,True,True,7.0,4.030980287961615,11.219476343693247,41.828019411968675
NASDAQ_Top1000_ByMarketCap,NVDA,2024-05-17,2,Watchlist Candidate,Watchlist Candidate,Clean,75,30,4864926000000.0,Technology,Semiconductors,-1.9923959131691982,False,-3.4857428680898805,2.893920617386936,True,True,7.0,3.2051288623978573,44.61866861979167,38.66666666666667
NASDAQ_Top1000_ByMarketCap,NVDA,2024-06-18,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4864926000000.0,Technology,Semiconductors,3.511991337275977,False,-0.5501356927504641,12.1329895993896,False,False,4.0,3.788168054145243,-15.643778447190126,-18.905579204737688
NASDAQ_Top1000_ByMarketCap,NVDA,2024-07-22,2,Watchlist Candidate,Watchlist Candidate,Clean,81,30,4864926000000.0,Technology,Semiconductors,4.757059777693695,True,-9.26183881472994,-3.8150120155239553,False,False,6.0,4.391868366610588,3.640659118052425,12.396156843153117
NASDAQ_Top1000_ByMarketCap,NVDA,2024-11-01,1,Actionable Momentum Candidate,Momentum Candidate,Clean,88,30,4864926000000.0,Technology,Semiconductors,1.9885503908427138,True,-6.2456753820957385,-4.337996100675234,True,False,7.0,3.469613419414931,2.222861047830915,-9.022669103594838
NASDAQ_Top1000_ByMarketCap,NVDA,2024-12-03,2,Watchlist Candidate,Watchlist Candidate,Clean,76,30,4864926000000.0,Technology,Semiconductors,1.1757841496155885,True,-8.260844354262996,3.1171813712649987,False,False,2.0,3.7155491623354657,1.7394374793683998,-20.640843351122363
NASDAQ_Top1000_ByMarketCap,NVDA,2025-01-03,2,Watchlist Candidate,Watchlist Candidate,Clean,76,30,4864926000000.0,Technology,Semiconductors,4.453766011744564,False,-1.4125782450309265,3.244485658940266,False,False,5.0,3.714562798405973,-15.990305600927668,-34.28898189914678
NASDAQ_Top1000_ByMarketCap,NVDA,2025-07-11,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4864926000000.0,Technology,Semiconductors,0.4996904539494196,False,-1.7690161602837207,3.501946754926455,False,False,3.0,2.285523927547107,10.09252157840308,16.44797303631549
NASDAQ_Top1000_ByMarketCap,NVDA,2025-08-11,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4864926000000.0,Technology,Semiconductors,-0.35030071173440813,False,-0.9897798976993943,1.1444430881076384,False,True,4.0,2.4203168213251116,-3.0771778947392137,2.8366785046820997
NASDAQ_Top1000_ByMarketCap,NVDA,2025-09-10,2,Watchlist Candidate,Watchlist Candidate,Clean,75,30,4864926000000.0,Technology,Semiconductors,3.84750968351415,False,-3.8705477001141353,3.9327200245542926,False,False,6.0,3.0254315729838295,7.173873093203276,2.944127760772619
NASDAQ_Top1000_ByMarketCap,NVDA,2025-10-09,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4864926000000.0,Technology,Semiconductors,1.8296265150970603,False,-1.3978472528828223,1.9482280409028219,False,False,7.0,2.9080336713700756,-2.769883087440328,-4.470050200005982
NASDAQ_Top1000_ByMarketCap,NVDA,2025-11-11,1,Actionable Momentum Candidate,Momentum Candidate,Clean,95,30,4864926000000.0,Technology,Semiconductors,-2.959055161690649,False,-8.968376719139625,-2.7832295089571413,True,True,7.0,4.248882928959782,-7.556717991353357,-4.485999757069347
NASDAQ_Top1000_ByMarketCap,NVDA,2026-02-20,2,Watchlist Candidate,Watchlist Candidate,Clean,76,30,4864926000000.0,Technology,Semiconductors,1.0218272964884312,False,-2.401150720883416,1.54060385428485,False,False,7.0,3.68619906580946,-8.234062178371582,14.686521163398991
NASDAQ_Top1000_ByMarketCap,AAPL,2019-09-10,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,1.1813040112654383,False,-0.03690461827898783,5.347593662224415,False,False,5.0,2.0726483541546386,4.108768356098014,22.40106592507569
NASDAQ_Top1000_ByMarketCap,AAPL,2019-10-11,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,2.6598333145215314,False,-0.601747466526692,4.052690379125234,False,False,7.0,2.022413560024139,11.621974891398867,34.9340143426125
NASDAQ_Top1000_ByMarketCap,AAPL,2019-11-11,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,0.7918803115997797,False,-0.10286471307814349,1.8252474590412682,False,False,4.0,1.6478693314316242,3.5251392280703397,25.100373725128257
NASDAQ_Top1000_ByMarketCap,AAPL,2019-12-11,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,0.852941721408218,False,-0.12173260140677655,3.449988200584464,False,False,5.0,1.5590469248820005,18.36582003882792,3.8053635401667174
NASDAQ_Top1000_ByMarketCap,AAPL,2020-01-13,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,2.136437073337283,False,-0.03469765875021569,5.723817331827075,False,False,3.0,1.7422214195656125,3.315440352157606,-9.36217975093726
NASDAQ_Top1000_ByMarketCap,AAPL,2020-02-12,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,2.3747777614394394,False,-0.19825953466022783,1.7887695696513717,False,False,5.0,2.638184172191404,-14.257071739606431,-5.1019489868171615
NASDAQ_Top1000_ByMarketCap,AAPL,2020-05-19,1,Actionable Momentum Candidate,Momentum Candidate,Clean,88,30,4392106938240.0,Technology,Computer Manufacturing,-0.5778438074729886,False,-2.0488559989201627,0.5555412369492307,False,False,7.0,2.6279896847422033,11.067961071488108,45.96754158487497
NASDAQ_Top1000_ByMarketCap,AAPL,2020-06-18,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,0.03982327423870391,False,-1.0326344887966354,4.71271729011169,True,True,2.0,2.4627253807377967,10.937845822558145,24.45295711740043
NASDAQ_Top1000_ByMarketCap,AAPL,2020-07-20,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,2.10739279246257,False,-1.5982228331199444,3.0164145749541627,False,False,3.0,2.1859028402277136,16.52675821298959,20.013104349052966
NASDAQ_Top1000_ByMarketCap,AAPL,2020-08-18,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,0.8332804103680092,False,-0.4522463822359657,5.6571428571428495,True,False,6.0,3.131576970750357,-4.864959731110085,3.722548618088428
NASDAQ_Top1000_ByMarketCap,AAPL,2020-11-13,2,Watchlist Candidate,Watchlist Candidate,Clean,71,30,4392106938240.0,Technology,Computer Manufacturing,0.041945350341277,False,-2.2378848883887525,0.480242381918905,True,True,7.0,3.4378655045114566,7.534476305443194,10.02354385509745
NASDAQ_Top1000_ByMarketCap,AAPL,2020-12-15,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,5.0090314791152,False,-0.01564055685869814,2.8139572899884557,False,False,2.0,2.279481528100699,-0.21191763966743604,-5.399893795669475
NASDAQ_Top1000_ByMarketCap,AAPL,2021-01-15,3,Downgraded - Wait,Watchlist Candidate,Wait - Daily Pullback Risk,74,30,4392106938240.0,Technology,Computer Manufacturing,-1.3730542410815172,True,-8.393972519666072,-3.7182912144158475,True,True,5.0,2.9489451387740053,2.394739073271568,5.525119444388049
NASDAQ_Top1000_ByMarketCap,AAPL,2021-07-14,1,Actionable Momentum Candidate,Momentum Candidate,Clean,94,30,4392106938240.0,Technology,Computer Manufacturing,2.4100484218248397,False,-0.28081393806709265,3.168006045676086,False,False,4.0,1.7216622258017926,-0.23452565708439455,-5.179583691909073
NASDAQ_Top1000_ByMarketCap,AAPL,2021-08-17,1,Actionable Momentum Candidate,Momentum Candidate,Clean,94,30,4392106938240.0,Technology,Computer Manufacturing,-0.6154001494375949,False,-0.9823248327548884,3.1524698801367768,False,False,5.0,1.421056620581108,-0.674238815119399,0.1335093085232275
NASDAQ_Top1000_ByMarketCap,AAPL,2021-09-16,2,Watchlist Candidate,Watchlist Candidate,Clean,71,30,4392106938240.0,Technology,Computer Manufacturing,-0.16104508832446296,True,-5.385985957372608,-3.427022643657629,True,False,6.0,2.0316269926852364,-2.67437897490308,20.481114250408172
NASDAQ_Top1000_ByMarketCap,AAPL,2021-10-28,2,Watchlist Candidate,Watchlist Candidate,Clean,82,30,4392106938240.0,Technology,Computer Manufacturing,2.499160946030532,False,-0.3917156439897429,2.0671739931755972,False,False,5.0,1.527634753078775,8.843909906604441,15.697595719827827
NASDAQ_Top1000_ByMarketCap,AAPL,2021-11-29,1,Actionable Momentum Candidate,Momentum Candidate,Clean,99,30,4392106938240.0,Technology,Computer Manufacturing,2.187365594013646,False,-3.295106551380078,-0.19308474163891587,False,False,4.0,2.142768243899236,12.119506671607017,2.00636998866488
NASDAQ_Top1000_ByMarketCap,AAPL,2021-12-29,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,0.05020447322792165,False,-1.5099104630065918,3.693854666014773,True,True,4.0,2.5432849615418154,-5.092772790706412,-0.9472318140520963
NASDAQ_Top1000_ByMarketCap,AAPL,2022-01-28,1,Actionable Momentum Candidate,Momentum Candidate,Clean,94,30,4392106938240.0,Technology,Computer Manufacturing,6.977766942076213,False,-6.8929706144452485,4.876545773265728,False,False,7.0,3.0868637058090247,-4.090271840665816,-7.3519096711271885
NASDAQ_Top1000_ByMarketCap,AAPL,2022-03-01,2,Watchlist Candidate,Watchlist Candidate,Clean,77,22,4392106938240.0,Technology,Computer Manufacturing,-1.1627896231359958,True,-7.613924377559722,-0.681603168241518,False,True,4.0,2.830444650658339,8.139184215883045,-9.45921473903052
NASDAQ_Top1000_ByMarketCap,AAPL,2022-03-30,1,Actionable Momentum Candidate,Momentum Candidate,Clean,96,30,4392106938240.0,Technology,Computer Manufacturing,-0.6649544014093012,False,-1.0244398038182445,4.44157056600234,False,False,7.0,2.313582153891467,-11.352903091071742,-23.121905062942506
NASDAQ_Top1000_ByMarketCap,AAPL,2023-04-28,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,0.7541054486406518,False,-0.10009621526345658,2.8238930327660894,False,False,0.0,1.5365064000432882,4.737715223472572,16.05032984692356
NASDAQ_Top1000_ByMarketCap,AAPL,2023-05-30,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,1.0659581907596527,False,-0.9441881610930514,1.7795672547782582,False,False,0.0,1.3101276470036645,6.9136606215773,3.8290155168451134
NASDAQ_Top1000_ByMarketCap,AAPL,2023-06-29,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,0.17965460390521049,False,-0.2525443088500223,1.3850247796206583,False,False,0.0,1.2786986895857986,2.5152595849367465,-10.927308828391302
NASDAQ_Top1000_ByMarketCap,AAPL,2023-07-31,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,0.3165986372825502,False,-0.8979462329926191,1.9195833713318677,True,False,2.0,1.515834748538004,-6.17611599914002,-14.278436347392475
NASDAQ_Top1000_ByMarketCap,AAPL,2023-08-29,2,Watchlist Candidate,Watchlist Candidate,Clean,76,30,4392106938240.0,Technology,Computer Manufacturing,2.181027039532446,False,-5.66656315894315,3.8876034281694727,False,False,5.0,1.6941572868119184,-7.705201585316712,2.952304197577793
NASDAQ_Top1000_ByMarketCap,AAPL,2023-10-16,2,Watchlist Candidate,Watchlist Candidate,Clean,80,30,4392106938240.0,Technology,Computer Manufacturing,-0.07268933652552212,False,-1.9852995447468103,-0.15084879835441933,True,True,7.0,1.8056991840211853,6.108128456118012,3.4135290051752865
NASDAQ_Top1000_ByMarketCap,AAPL,2023-11-15,2,Watchlist Candidate,Watchlist Candidate,Clean,81,25,4392106938240.0,Technology,Computer Manufacturing,0.3040930740533243,False,-0.7862825821446262,2.7994943049233223,False,False,6.0,1.626052329461343,4.220076853358834,-3.8297248958841457
NASDAQ_Top1000_ByMarketCap,AAPL,2023-12-15,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,-0.2725724519050843,False,-1.02694511727911,0.9503860541331122,True,False,3.0,1.486272463515344,-3.804371255239103,-10.204495323849105
NASDAQ_Top1000_ByMarketCap,AAPL,2024-07-03,1,Actionable Momentum Candidate,Momentum Candidate,Clean,85,30,4392106938240.0,Technology,Computer Manufacturing,0.581104442034519,False,0.0,3.892146800355367,False,False,6.0,2.2671430453626273,-0.8075765104549437,2.314462000485462
NASDAQ_Top1000_ByMarketCap,AAPL,2024-08-02,1,Actionable Momentum Candidate,Momentum Candidate,Clean,89,30,4392106938240.0,Technology,Computer Manufacturing,0.6869389978967133,True,-7.322006251324609,0.8717167544312954,False,False,5.0,2.5496758094774092,11.894122442184972,13.471298316114533
NASDAQ_Top1000_ByMarketCap,AAPL,2024-09-03,2,Watchlist Candidate,Watchlist Candidate,Clean,76,30,4392106938240.0,Technology,Computer Manufacturing,-2.7205221517637823,True,-4.357716802454304,-1.9411869643001567,True,True,2.0,1.7583807066770645,2.3098416640794817,8.088961643758296
NASDAQ_Top1000_ByMarketCap,AAPL,2024-10-02,2,Watchlist Candidate,Watchlist Candidate,Clean,80,30,4392106938240.0,Technology,Computer Manufacturing,0.2519747352073054,False,-2.7071078372006507,0.18112102794238805,True,True,3.0,2.153439944477562,0.3420113149810833,8.310387654166185
NASDAQ_Top1000_ByMarketCap,AAPL,2024-11-07,2,Watchlist Candidate,Watchlist Candidate,Clean,76,30,4392106938240.0,Technology,Computer Manufacturing,2.137210165565251,True,-4.214918326705385,0.6949634987293063,False,False,5.0,1.7681302788374236,8.61909670681651,2.399083062099172
NASDAQ_Top1000_ByMarketCap,AAPL,2024-12-09,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,1.6101151873964659,False,-0.19819021286083816,2.9884401567466634,False,True,4.0,1.371544062064653,-4.066585649865639,-15.0714920838658
NASDAQ_Top1000_ByMarketCap,AAPL,2025-02-21,2,Watchlist Candidate,Watchlist Candidate,Clean,80,30,4392106938240.0,Technology,Computer Manufacturing,-0.11389935207717361,False,-1.2626158505862128,1.6643912941573413,False,False,7.0,2.098787663768324,-9.88037303388818,-17.78875326351076
NASDAQ_Top1000_ByMarketCap,AAPL,2025-10-10,3,Downgraded - Wait,Watchlist Candidate,Wait - Daily Pullback Risk,74,30,4392106938240.0,Technology,Computer Manufacturing,-3.4522080166306646,True,-5.388823672336973,-4.941471701456179,True,True,4.0,1.8108334654231868,8.039933996468784,4.3588078050986745
NASDAQ_Top1000_ByMarketCap,AAPL,2025-11-10,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,0.3575786682732396,False,-2.8450939131893116,0.14123950940481134,False,False,3.0,1.9003103423915046,3.324562211137172,2.1088923660697922
NASDAQ_Top1000_ByMarketCap,AAPL,2025-12-10,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4392106938240.0,Technology,Computer Manufacturing,0.577244442526248,False,-3.4093259318001556,-1.8898452340434635,True,True,1.0,1.8153076776810404,-6.75385370522863,-10.383378843632018
NASDAQ_Top1000_ByMarketCap,AAPL,2026-02-02,2,Watchlist Candidate,Watchlist Candidate,Clean,75,30,4392106938240.0,Technology,Computer Manufacturing,4.058115590203082,False,-0.5524658193246101,5.716301591236994,False,False,6.0,2.3467393806317376,-2.4814349518758716,2.8343142716377168
NASDAQ_Top1000_ByMarketCap,GOOGL,2019-09-26,2,Watchlist Candidate,Watchlist Candidate,Clean,78,30,4248596560000.0,Technology,Computer Software: Programming Data Processing,-0.29295591118246866,False,-0.4591317986106902,0.28576894196203906,True,False,5.0,1.6143576045892232,1.7275115851600242,9.626414846242382
NASDAQ_Top1000_ByMarketCap,GOOGL,2019-10-28,1,Actionable Momentum Candidate,Momentum Candidate,Clean,97,30,4248596560000.0,Technology,Computer Software: Programming Data Processing,1.9520641335001088,False,-0.7896932117036681,3.592433809815887,False,False,4.0,1.4279272788251645,2.8996901425411226,14.16144193645037
NASDAQ_Top1000_ByMarketCap,GOOGL,2019-11-26,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4248596560000.0,Technology,Computer Software: Programming Data Processing,0.5637141299121851,False,-1.5683063947312559,0.031236231703779538,False,False,5.0,1.3777062539235432,2.9815548253008917,1.8115852507738062
NASDAQ_Top1000_ByMarketCap,GOOGL,2019-12-27,1,Actionable Momentum Candidate,Momentum Candidate,Clean,98,30,4248596560000.0,Technology,Computer Software: Programming Data Processing,-0.5746838729128179,False,-0.9077921786554644,-0.13269490689364893,False,False,3.0,0.9812302746653708,7.362120290283736,-15.514333686835002
NASDAQ_Top1000_ByMarketCap,GOOGL,2020-01-29,1,Actionable Momentum Candidate,Momentum Candidate,Clean,100,30,4248596560000.0,Technology,Computer Software: Programming Data Processing,0.42743543891292646,False,-2.92420299320707,-1.831019806286882,False,False,4.0,1.442056517691069,-6.873649033203277,-6.66990849182767
NASDAQ_Top1000_ByMarketCap,GOOGL,2020-05-22,1,Actionable Momentum Candidate,Momentum Candidate,Clean,90,20,4248596560000.0,Technology,Computer Software: Programming Data Processing,0.4613485417565899,False,-0.2653435634345169,2.9263144933492136,False,False,7.0,2.3980355891558993,1.5270852607965457,9.265865744962266
