Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF,MarketCap,TrailingPE,ForwardPE,Sector,Industry
PACS,PACS,"PACS Group, Inc. Common Stock",N, ,N,5742121801,,,Health Care,Hospital/Nursing Management
VSNT,VSNT,"Versant Media Group, Inc. - Class A Common Stock",Q,Q,N,5734914548,,,Industrials,Broadcasting
CACC,CACC,Credit Acceptance Corporation - Common Stock,Q,Q,N,5733687919,,,Finance,Finance: Consumer Services
GXO,GXO,"GXO Logistics, Inc. Common Stock ",N, ,N,5717914873,,,Consumer Discretionary,Transportation Services
NOVT,NOVT,Novanta Inc. - Common Shares,Q,Q,N,5716771565,,,Miscellaneous,Industrial Machinery/Components
DUOL,DUOL,"Duolingo, Inc. - Class A Common Stock",Q,Q,N,5713713938,,,Technology,Computer Software: Prepackaged Software
APPF,APPF,"AppFolio, Inc. - Class A Common Stock",Q,G,N,5700149105,,,Technology,Computer Software: Prepackaged Software
HOMB,HOMB,"Home BancShares, Inc. Common Stock",N, ,N,5689929200,,,Finance,Major Banks
CWST,CWST,"Casella Waste Systems, Inc. - Class A Common Stock",Q,Q,N,5684820427,,,Utilities,Environmental Services
BGC,BGC,"BGC Group, Inc. - Class A Common Stock",Q,Q,N,5676821148,,,Finance,Investment Bankers/Brokers/Service
COGT,COGT,"Cogent Biosciences, Inc. - Common Stock",Q,Q,N,5655730932,,,Health Care,Biotechnology: Pharmaceutical Preparations
CECO,CECO,CECO Environmental Corp. - Common Stock,Q,Q,N,5653959529,,,Industrials,Pollution Control Equipment
TAL,TAL,TAL Education Group American Depositary Shares,N, ,N,5648800840,,,Real Estate,Other Consumer Services
PSMT,PSMT,"PriceSmart, Inc. - Common Stock",Q,Q,N,5632318742,,,Consumer Discretionary,Department/Specialty Retail Stores
PIPR,PIPR,Piper Sandler Companies Common Stock,N, ,N,5616023852,,,Finance,Investment Bankers/Brokers/Service
BTG,BTG,B2Gold Corp Common shares (Canada),A, ,N,5615329878,,,Basic Materials,Precious Metals
BKH,BKH,Black Hills Corporation Common Stock,N, ,N,5595416673,,,Utilities,Electric Utilities: Central
MCY,MCY,Mercury General Corporation Common Stock,N, ,N,5590374123,,,Finance,Property-Casualty Insurers
AMTM,AMTM,"Amentum Holdings, Inc. Common Stock",N, ,N,5585071052,,,Consumer Discretionary,Business Services
IBP,IBP,"Installed Building Products, Inc. Common Stock",N, ,N,5579151634,,,Consumer Discretionary,Homebuilding
ASB,ASB,Associated Banc-Corp Common Stock,N, ,N,5575264156,,,Finance,Major Banks
ESAB,ESAB,ESAB Corporation Common Stock,N, ,N,5574938368,,,Industrials,Industrial Machinery/Components
OTEX,OTEX,Open Text Corporation - Common Shares,Q,Q,N,5570899733,,,Technology,EDP Services
MUR,MUR,Murphy Oil Corporation Common Stock,N, ,N,5567697532,,,Energy,Oil & Gas Production
NJR,NJR,NewJersey Resources Corporation Common Stock,N, ,N,5559769457,,,Utilities,Oil/Gas Transmission
OBDC,OBDC,Blue Owl Capital Corporation Common Stock,N, ,N,5548694640,,,Finance,Diversified Financial Services
ACLS,ACLS,"Axcelis Technologies, Inc. - Common Stock",Q,Q,N,5535789528,,,Technology,Industrial Machinery/Components
SIGI,SIGI,"Selective Insurance Group, Inc. - Common Stock",Q,Q,N,5532542343,,,Finance,Property-Casualty Insurers
GNTX,GNTX,Gentex Corporation - Common Stock,Q,Q,N,5524920445,,,Consumer Discretionary,Auto Parts:O.E.M.
OUT,OUT,OUTFRONT Media Inc. Common Stock,N, ,N,5517830403,,,Real Estate,Real Estate Investment Trusts
RUSHB,RUSHB,"Rush Enterprises, Inc. - Class B Common Stock",Q,Q,N,5511355678,,,Consumer Discretionary,Retail-Auto Dealers and Gas Stations
VSEC,VSEC,VSE Corporation - Common Stock,Q,Q,N,5502849222,,,Consumer Discretionary,Military/Government/Technical
SPHR,SPHR,Sphere Entertainment Co. Class A Common Stock,N, ,N,5485155110,,,Consumer Discretionary,Services-Misc. Amusement & Recreation
GLBE,GLBE,Global-E Online Ltd. - ordinary shares,Q,Q,N,5484510066,,,Technology,Computer Software: Prepackaged Software
PEGA,PEGA,Pegasystems Inc. - Common Stock,Q,Q,N,5474721831,,,Technology,EDP Services
NVTS,NVTS,Navitas Semiconductor Corporation - Common Stock,Q,G,N,5466550953,,,Technology,Semiconductors
PATH,PATH,"UiPath, Inc. Class A Common Stock",N, ,N,5466168806,,,Technology,Computer Software: Prepackaged Software
MTG,MTG,MGIC Investment Corporation Common Stock,N, ,N,5458563817,,,Finance,Property-Casualty Insurers
UEC,UEC,Uranium Energy Corp. Common Stock,A, ,N,5458442197,,,Basic Materials,Other Metals and Minerals
SEI,SEI,"Solaris Energy Infrastructure, Inc. Class A Common Stock",N, ,N,5442842606,,,Consumer Discretionary,Oil and Gas Field Machinery
UGP,UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),N, ,N,5441641839,,,Utilities,Oil/Gas Transmission
RUSHA,RUSHA,"Rush Enterprises, Inc. - Class A Common Stock",Q,Q,N,5438306124,,,Consumer Discretionary,Retail-Auto Dealers and Gas Stations
BLTE,BLTE,"Belite Bio, Inc - American Depositary Shares",Q,S,N,5435208874,,,Health Care,Biotechnology: Pharmaceutical Preparations
G,G,Genpact Limited Common Stock,N, ,N,5434378711,,,Consumer Discretionary,Professional Services
WFG,WFG,West Fraser Timber Co. Ltd Common stock,N, ,N,5406095871,,,Basic Materials,Forest Products
BB,BB,BlackBerry Limited Common Stock,N, ,N,5385904330,,,Technology,Computer Software: Prepackaged Software
ESNT,ESNT,Essent Group Ltd. Common Shares,N, ,N,5379883967,,,Finance,Property-Casualty Insurers
BLCO,BLCO,Bausch + Lomb Corporation Common Shares,N, ,N,5377038699,,,Health Care,Ophthalmic Goods
ADT,ADT,ADT Inc. Common Stock,N, ,N,5369921328,,,Consumer Discretionary,Diversified Commercial Services
MARA,MARA,"MARA Holdings, Inc. - Common Stock",Q,S,N,5368288682,,,Technology,EDP Services
BC,BC,Brunswick Corporation Common Stock,N, ,N,5364289601,,,Industrials,Industrial Machinery/Components
PRIM,PRIM,Primoris Services Corporation Common Stock,N, ,N,5352249338,,,Industrials,Water Sewer Pipeline Comm & Power Line Construction
SYNA,SYNA,Synaptics Incorporated - Common Stock,Q,Q,N,5349001111,,,Technology,Semiconductors
NXST,NXST,"Nexstar Media Group, Inc. - Common Stock",Q,Q,N,5329049393,,,Industrials,Broadcasting
MC,MC,Moelis & Company Class A Common Stock,N, ,N,5318816176,,,Finance,Investment Managers
VCTR,VCTR,"Victory Capital Holdings, Inc. - Common Stock",Q,Q,N,5305139033,,,Finance,Investment Managers
BCPC,BCPC,Balchem Corporation - Common Stock,Q,Q,N,5302708133,,,Industrials,Major Chemicals
STEP,STEP,StepStone Group Inc. - Class A Common Stock,Q,Q,N,5297699203,,,Finance,Investment Managers
SRRK,SRRK,Scholar Rock Holding Corporation - Common Stock,Q,Q,N,5294015973,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
PECO,PECO,"Phillips Edison & Company, Inc. - Common Stock",Q,Q,N,5289480000,,,Real Estate,Real Estate Investment Trusts
SXT,SXT,Sensient Technologies Corporation Common Stock,N, ,N,5283233626,,,Industrials,Major Chemicals
ALK,ALK,"Alaska Air Group, Inc. Common Stock",N, ,N,5272819239,,,Consumer Discretionary,Air Freight/Delivery Services
CVLT,CVLT,"Commvault Systems, Inc. - Common Stock",Q,Q,N,5270180106,,,Technology,Computer Software: Prepackaged Software
NICE,NICE,NICE Ltd - American Depositary Shares each representing one Ordinary Share,Q,Q,N,5269691582,,,Technology,Computer Software: Prepackaged Software
TKC,TKC,Turkcell Iletisim Hizmetleri AS Common Stock,N, ,N,5262400000,,,Telecommunications,Telecommunications Equipment
CGON,CGON,"CG Oncology, Inc. - Common stock",Q,Q,N,5253339292,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GRFS,GRFS,"Grifols, S.A. - American Depositary Shares",Q,Q,N,5252919497,,,Health Care,Biotechnology: Pharmaceutical Preparations
LPX,LPX,Louisiana-Pacific Corporation Common Stock,N, ,N,5242660595,,,Basic Materials,Forest Products
CRC,CRC,California Resources Corporation Common Stock,N, ,N,5204269148,,,Energy,Oil & Gas Production
GLNG,GLNG,Golar LNG Limited - Common Shares,Q,Q,N,5198322844,,,Consumer Discretionary,Marine Transportation
RITM,RITM,Rithm Capital Corp. Common Stock,N, ,N,5197834418,,,Real Estate,Real Estate Investment Trusts
HCC,HCC,"Warrior Met Coal, Inc. Common Stock",N, ,N,5180400688,,,Energy,Coal Mining
BOOT,BOOT,"Boot Barn Holdings, Inc. Common Stock",N, ,N,5177582369,,,Consumer Discretionary,Clothing/Shoe/Accessory Stores
STVN,STVN,Stevanato Group S.p.A. Ordinary Shares,N, ,N,5172550515,,,Health Care,Medical/Dental Instruments
AMRX,AMRX,"Amneal Pharmaceuticals, Inc. - Class A Common Stock",Q,Q,N,5168169230,,,Health Care,Biotechnology: Pharmaceutical Preparations
MDA,MDA,MDA Space Ltd. Common Shares,N, ,N,5167835652,,,Consumer Discretionary,Electronic Components
OTF,OTF,Blue Owl Technology Finance Corp. Common Stock,N, ,N,5158460575,,,,
FBIN,FBIN,"Fortune Brands Innovations, Inc. Common Stock",N, ,N,5155861483,,,Basic Materials,Forest Products
LAUR,LAUR,"Laureate Education, Inc. - Common Stock",Q,Q,N,5145601904,,,Real Estate,Other Consumer Services
LYFT,LYFT,"Lyft, Inc. - Class A Common Stock",Q,Q,N,5140901483,,,Consumer Discretionary,Business Services
AX,AX,"Axos Financial, Inc. Common Stock",N, ,N,5135544848,,,Finance,Savings Institutions
AIR,AIR,AAR Corp. Common Stock,N, ,N,5129988215,,,Industrials,Aerospace
LGND,LGND,Ligand Pharmaceuticals Incorporated - Common Stock,Q,G,N,5121292728,,,Health Care,Biotechnology: Pharmaceutical Preparations
MGY,MGY,Magnolia Oil & Gas Corporation Class A Common Stock,N, ,N,5108261247,,,Energy,Oil & Gas Production
FLY,FLY,Firefly Aerospace Inc. - Common Stock,Q,G,N,5106696366,,,Industrials,Military/Government/Technical
AUGO,AUGO,Aura Minerals Inc. - Common Shares,Q,Q,N,5101925788,,,,
SEB,SEB,Seaboard Corporation Common Stock,A, ,N,5092964238,,,Industrials,Farming/Seeds/Milling
WSC,WSC,WillScot Holdings Corporation - Class A Common Stock,Q,S,N,5091380320,,,Industrials,Misc Corporate Leasing Services
S,S,"SentinelOne, Inc. Class A Common Stock",N, ,N,5090635287,,,Technology,Computer Software: Prepackaged Software
CAI,CAI,"Caris Life Sciences, Inc. - Common Stock",Q,Q,N,5079772089,,,Health Care,Medical Specialities
GHC,GHC,Graham Holdings Company Common Stock,N, ,N,5057291891,,,Real Estate,Other Consumer Services
HNGE,HNGE,"Hinge Health, Inc. Class A Common Stock",N, ,N,5056017629,,,Technology,EDP Services
ALH,ALH,Alliance Laundry Holdings Inc. Common Stock,N, ,N,5048631934,,,Industrials,Industrial Machinery/Components
ZETA,ZETA,Zeta Global Holdings Corp. Class A Common Stock,N, ,N,5037496520,,,Technology,Computer Software: Prepackaged Software
XENE,XENE,Xenon Pharmaceuticals Inc. - Common Shares,Q,G,N,5036275155,,,Health Care,Biotechnology: Pharmaceutical Preparations
NAVN,NAVN,"Navan, Inc. - Class A Common Stock",Q,Q,N,5033372700,,,Technology,Computer Software: Prepackaged Software
OLLI,OLLI,"Ollie's Bargain Outlet Holdings, Inc. - Common Stock",Q,G,N,5032736559,,,Consumer Discretionary,Department/Specialty Retail Stores
EQPT,EQPT,EquipmentShare.com Inc - Class A Common Stock,Q,Q,N,5027311932,,,Consumer Discretionary,Diversified Commercial Services
USAR,USAR,"USA Rare Earth, Inc. - Common Stock",Q,G,N,5025231369,,,Basic Materials,Metal Mining
ALM,ALM,Almonty Industries Inc. - Common Shares,Q,S,N,5016555890,,,Basic Materials,Other Metals and Minerals
WTM,WTM,"White Mountains Insurance Group, Ltd. Common Stock",N, ,N,5012903914,,,Finance,Property-Casualty Insurers
IRDM,IRDM,Iridium Communications Inc - Common Stock,Q,Q,N,5003036846,,,Telecommunications,Telecommunications Equipment
SON,SON,Sonoco Products Company Common Stock,N, ,N,4999789603,,,Consumer Discretionary,Containers/Packaging
RLI,RLI,RLI Corp. Common Stock (DE),N, ,N,4996848290,,,Finance,Property-Casualty Insurers
DIOD,DIOD,Diodes Incorporated - Common Stock,Q,Q,N,4996489823,,,Technology,Semiconductors
SRAD,SRAD,Sportradar Group AG - Class A Ordinary Shares,Q,Q,N,4985000250,,,Technology,Computer Software: Programming Data Processing
CHH,CHH,"Choice Hotels International, Inc. Common Stock",N, ,N,4984486213,,,Consumer Discretionary,Hotels/Resorts
EPAM,EPAM,"EPAM Systems, Inc. Common Stock",N, ,N,4983075736,,,Technology,EDP Services
TGS,TGS,Transportadora de Gas del Sur SA TGS Common Stock,N, ,N,4977256129,,,Utilities,Natural Gas Distribution
CIGI,CIGI,Colliers International Group Inc.  - Subordinate Voting Shares,Q,Q,N,4977001127,,,Finance,Real Estate
DLB,DLB,Dolby Laboratories Common Stock,N, ,N,4968293000,,,Miscellaneous,Multi-Sector Companies
MTH,MTH,Meritage Homes Corporation Common Stock,N, ,N,4965329113,,,Consumer Discretionary,Homebuilding
TBBB,TBBB,BBB Foods Inc. Class A Common Shares,N, ,N,4964143116,,,Consumer Staples,Food Chains
REYN,REYN,Reynolds Consumer Products Inc. - Common Stock,Q,Q,N,4959356381,,,Consumer Discretionary,Containers/Packaging
PBF,PBF,PBF Energy Inc. Class A Common Stock,N, ,N,4955941808,,,Energy,Integrated oil Companies
HASI,HASI,"HA Sustainable Infrastructure Capital, Inc. Common Stock",N, ,N,4917690495,,,Finance,Finance/Investors Services
OMAB,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V. - American Depositary Shares each representing 8 Series B shares,Q,Q,N,4912557785,,,Consumer Discretionary,Aerospace
LBRDK,LBRDK,Liberty Broadband Corporation - Class C Common Stock,Q,Q,N,4906187389,,,Telecommunications,Cable & Other Pay Television Services
CMBT,CMBT,CMB.TECH NV Ordinary Shares,N, ,N,4897653529,,,Consumer Discretionary,Marine Transportation
LBRDA,LBRDA,Liberty Broadband Corporation - Class A Common Stock,Q,Q,N,4896142548,,,Telecommunications,Cable & Other Pay Television Services
LAZ,LAZ,"Lazard, Inc. Common Stock",N, ,N,4882966789,,,Finance,Investment Managers
UCTT,UCTT,"Ultra Clean Holdings, Inc. - Common Stock",Q,Q,N,4881807533,,,Technology,Semiconductors
OGS,OGS,"ONE Gas, Inc. Common Stock",N, ,N,4881669817,,,Utilities,Oil/Gas Transmission
GBTG,GBTG,"Global Business Travel Group, Inc. Class A Common Stock",N, ,N,4880827692,,,Consumer Discretionary,Transportation Services
IPGP,IPGP,IPG Photonics Corporation - Common Stock,Q,Q,N,4866160574,,,Technology,Semiconductors
CSTM,CSTM,Constellium SE Ordinary Shares (France),N, ,N,4846956020,,,Industrials,Metal Fabrications
TVTX,TVTX,"Travere Therapeutics, Inc. - Common Stock",Q,G,N,4839350776,,,Health Care,Biotechnology: Pharmaceutical Preparations
MAIN,MAIN,Main Street Capital Corporation Common Stock,N, ,N,4837331373,,,Finance,Finance/Investors Services
MRP,MRP,"Millrose Properties, Inc. Class A Common Stock",N, ,N,4836976114,,,Finance,Real Estate
FTDR,FTDR,"Frontdoor, Inc. - Common Stock",Q,Q,N,4834269681,,,Consumer Discretionary,Diversified Commercial Services
HRI,HRI,Herc Holdings Inc. Common Stock ,N, ,N,4829303036,,,Industrials,Misc Corporate Leasing Services
FFIN,FFIN,"First Financial Bankshares, Inc. - Common Stock",Q,Q,N,4821436945,,,Finance,Major Banks
SAIC,SAIC,Science Applications International Corporation - Common Stock,Q,Q,N,4811524770,,,Technology,EDP Services
CRSP,CRSP,CRISPR Therapeutics AG - Common Shares,Q,G,N,4803149842,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
UFPI,UFPI,"UFP Industries, Inc. - Common Stock",Q,Q,N,4802999121,,,Basic Materials,Forest Products
INDV,INDV,"Indivior Pharmaceuticals, Inc.  - Common Stock",Q,Q,N,4801142674,,,Health Care,Biotechnology: Pharmaceutical Preparations
MMYT,MMYT,MakeMyTrip Limited - Ordinary Shares,Q,Q,N,4800973552,,,Consumer Discretionary,Transportation Services
ONDS,ONDS,Ondas Inc - Common Stock,Q,S,N,4800248370,,,Technology,Radio And Television Broadcasting And Communications Equipment
VVV,VVV,Valvoline Inc. Common Stock,N, ,N,4796631931,,,Industrials,Major Chemicals
EBC,EBC,"Eastern Bankshares, Inc. - Common Stock",Q,Q,N,4796219304,,,Finance,Savings Institutions
REZI,REZI,"Resideo Technologies, Inc. Common Stock ",N, ,N,4794155392,,,Industrials,Wholesale Distributors
UNF,UNF,Unifirst Corporation Common Stock,N, ,N,4788909767,,,Consumer Discretionary,Other Consumer Services
FCN,FCN,"FTI Consulting, Inc. Common Stock",N, ,N,4779940899,,,Consumer Discretionary,Professional Services
CUZ,CUZ,Cousins Properties Incorporated Common Stock,N, ,N,4773315060,,,Real Estate,Real Estate Investment Trusts
IBOC,IBOC,International Bancshares Corporation - Common Stock,Q,Q,N,4758730603,,,Finance,Major Banks
MTN,MTN,"Vail Resorts, Inc. Common Stock",N, ,N,4750305351,,,Consumer Discretionary,Services-Misc. Amusement & Recreation
TFSL,TFSL,TFS Financial Corporation - Common Stock,Q,Q,N,4744911826,,,Finance,Savings Institutions
TWST,TWST,Twist Bioscience Corporation - Common Stock,Q,Q,N,4743205987,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TREX,TREX,"Trex Company, Inc. Common Stock",N, ,N,4740899004,,,Basic Materials,Forest Products
WHD,WHD,"Cactus, Inc. Class A Common Stock",N, ,N,4738452722,,,Consumer Discretionary,Oil and Gas Field Machinery
VECO,VECO,Veeco Instruments Inc. - Common Stock,Q,Q,N,4728874418,,,Technology,Industrial Machinery/Components
OCTV,OCTV,Octave Intelligence plc - Class B Ordinary Shares,Q,Q,N,4724505069,,,Technology,Computer Software: Prepackaged Software
SBRA,SBRA,"Sabra Health Care REIT, Inc. - Common Stock",Q,Q,N,4723520479,,,Real Estate,Real Estate Investment Trusts
SITE,SITE,"SiteOne Landscape Supply, Inc. Common Stock",N, ,N,4718826389,,,Consumer Discretionary,Professional and commerical equipment
ENVA,ENVA,"Enova International, Inc. Common Stock",N, ,N,4711457360,,,Finance,Finance: Consumer Services
LBRT,LBRT,Liberty Energy Inc. Class A common stock,N, ,N,4711336180,,,Energy,Oilfield Services/Equipment
CNO,CNO,"CNO Financial Group, Inc. Common Stock",N, ,N,4701030611,,,Finance,Accident &Health Insurance
WEX,WEX,WEX Inc. common stock,N, ,N,4697533377,,,Consumer Discretionary,Business Services
GTLB,GTLB,GitLab Inc. - Class A Common Stock,Q,Q,N,4693731000,,,Technology,Computer Software: Prepackaged Software
CNX,CNX,CNX Resources Corporation Common Stock,N, ,N,4689982241,,,Energy,Oil & Gas Production
NNI,NNI,"Nelnet, Inc. Common Stock",N, ,N,4682203197,,,Finance,Finance: Consumer Services
SR,SR,Spire Inc. Common Stock,N, ,N,4676138247,,,Utilities,Oil/Gas Transmission
RXO,RXO,"RXO, Inc. Common Stock",N, ,N,4675490845,,,Consumer Discretionary,Transportation Services
BLLN,BLLN,"BillionToOne, Inc. - Class A common stock",Q,Q,N,4651063342,,,Health Care,Medical Specialities
SKT,SKT,Tanger Inc. Common Stock,N, ,N,4647876931,,,Real Estate,Real Estate Investment Trusts
CNR,CNR,"Core Natural Resources, Inc. Common Stock",N, ,N,4646069414,,,Energy,Coal Mining
HRB,HRB,"H&R Block, Inc. Common Stock",N, ,N,4629282760,,,Consumer Discretionary,Other Consumer Services
COCO,COCO,"The Vita Coco Company, Inc. - Common Stock",Q,Q,N,4620412819,,,Consumer Staples,Beverages (Production/Distribution)
SIM,SIM,"Grupo Simec, S.A.B. de C.V. American Depositary Shares",A, ,N,4616963773,,,Industrials,Steel/Iron Ore
SHC,SHC,Sotera Health Company - Common Stock,Q,Q,N,4616853633,,,Health Care,Misc Health and Biotechnology Services
RDN,RDN,Radian Group Inc. Common Stock,N, ,N,4608920293,,,Finance,Property-Casualty Insurers
ATAT,ATAT,Atour Lifestyle Holdings Limited - American Depositary Shares,Q,Q,N,4602341321,,,Consumer Discretionary,Hotels/Resorts
ACIW,ACIW,"ACI Worldwide, Inc. - Common Stock",Q,Q,N,4599169427,,,Technology,Computer Software: Prepackaged Software
LBTYB,LBTYB,Liberty Global Ltd. - Class B Common Shares,Q,Q,N,4598112386,,,Telecommunications,Cable & Other Pay Television Services
MEOH,MEOH,Methanex Corporation - Common Stock,Q,Q,N,4594663580,,,Industrials,Major Chemicals
MRX,MRX,Marex Group plc - Ordinary Shares,Q,Q,N,4593270581,,,Finance,Investment Bankers/Brokers/Service
EPR,EPR,EPR Properties Common Stock,N, ,N,4578983810,,,Real Estate,Real Estate Investment Trusts
FELE,FELE,"Franklin Electric Co., Inc. - Common Stock",Q,Q,N,4575732857,,,Consumer Discretionary,Metal Fabrications
XMTR,XMTR,"Xometry, Inc. - Class A Common Stock",Q,Q,N,4575569438,,,Consumer Discretionary,Business Services
AQN,AQN,Algonquin Power & Utilities Corp. Common Shares,N, ,N,4570578786,,,Utilities,Electric Utilities: Central
TDS,TDS,"Telephone and Data Systems, Inc. Common Shares",N, ,N,4569070000,,,Telecommunications,Telecommunications Equipment
CVCO,CVCO,"Cavco Industries, Inc. - Common Stock",Q,Q,N,4554755392,,,Consumer Discretionary,Homebuilding
FRMI,FRMI,Fermi Inc. - Common Stock,Q,Q,N,4552280066,,,Real Estate,Real Estate Investment Trusts
KBR,KBR,"KBR, Inc. Common Stock",N, ,N,4544152059,,,Industrials,Military/Government/Technical
CWEN,CWEN,"Clearway Energy, Inc. Class C Common Stock",N, ,N,4533870000,,,Utilities,Electric Utilities: Central
CBT,CBT,Cabot Corporation Common Stock,N, ,N,4524617200,,,Industrials,Major Chemicals
SFBS,SFBS,"ServisFirst Bancshares, Inc. Common Stock",N, ,N,4503669987,,,Finance,Major Banks
DNTH,DNTH,"Dianthus Therapeutics, Inc. - Common Stock",Q,S,N,4486457742,,,Health Care,Biotechnology: Pharmaceutical Preparations
BDC,BDC,Belden Inc Common Stock,N, ,N,4480122362,,,Industrials,Telecommunications Equipment
TNGX,TNGX,"Tango Therapeutics, Inc. - Common Stock",Q,G,N,4475408563,,,Health Care,Biotechnology: Pharmaceutical Preparations
FULT,FULT,Fulton Financial Corporation - Common Stock,Q,Q,N,4464880569,,,Finance,Major Banks
SEZL,SEZL,Sezzle Inc. - Common Stock,Q,S,N,4462305421,,,Finance,Finance: Consumer Services
KRC,KRC,Kilroy Realty Corporation Common Stock,N, ,N,4461617825,,,Real Estate,Real Estate Investment Trusts
RDNT,RDNT,"RadNet, Inc. - Common Stock",Q,G,N,4459347524,,,Health Care,Medical Specialities
DOO,DOO,BRP Inc. - Common Subordinate Voting Shares,Q,Q,N,4451475037,,,Consumer Discretionary,Industrial Specialties
HLNE,HLNE,Hamilton Lane Incorporated - Class A Common Stock,Q,Q,N,4448258501,,,Finance,Investment Managers
CSW,CSW,"CSW Industrials, Inc. Common Stock",N, ,N,4440041740,,,Industrials,Home Furnishings
TCBI,TCBI,"Texas Capital Bancshares, Inc. - Common Stock",Q,Q,N,4433037018,,,Finance,Major Banks
FHI,FHI,"Federated Hermes, Inc. Common Stock",N, ,N,4421912037,,,Finance,Investment Managers
WING,WING,Wingstop Inc. - Common Stock,Q,Q,N,4419571026,,,Consumer Discretionary,Restaurants
LMND,LMND,"Lemonade, Inc. Common Stock",N, ,N,4416427160,,,Finance,Property-Casualty Insurers
MDU,MDU,"MDU Resources Group, Inc. Common Stock (Holding Company)",N, ,N,4412117167,,,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
EXLS,EXLS,"ExlService Holdings, Inc. - Common Stock",Q,Q,N,4406259730,,,Consumer Discretionary,Business Services
NWE,NWE,"NorthWestern Energy Group, Inc.  - Common Stock",Q,Q,N,4370144537,,,Utilities,Power Generation
CVSA,CVSA,Covista Inc. Common Shares,N, ,N,4369565891,,,Real Estate,Other Consumer Services
ERAS,ERAS,"Erasca, Inc. - Common Stock",Q,Q,N,4369332815,,,Health Care,Biotechnology: Pharmaceutical Preparations
FLNC,FLNC,"Fluence Energy, Inc. - Class A Common Stock",Q,Q,N,4369285605,,,Miscellaneous,Industrial Machinery/Components
POWI,POWI,"Power Integrations, Inc. - Common Stock",Q,Q,N,4367332346,,,Technology,Semiconductors
KTB,KTB,"Kontoor Brands, Inc. Common Stock ",N, ,N,4367069085,,,Industrials,Garments and Clothing
CAAP,CAAP,Corporacion America Airports SA Common Shares,N, ,N,4366742029,,,Consumer Discretionary,Aerospace
KNF,KNF,Knife Riv Holding Co. Common Stock,N, ,N,4365506527,,,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
PTEN,PTEN,"Patterson-UTI Energy, Inc. - Common Stock",Q,Q,N,4361806833,,,Energy,Oil & Gas Production
QS,QS,QuantumScape Corporation - Common Stock,Q,Q,N,4361378589,,,Miscellaneous,Industrial Machinery/Components
LIVN,LIVN,LivaNova PLC - Ordinary Shares,Q,Q,N,4361173582,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
BTDR,BTDR,Bitdeer Technologies Group - Ordinary Shares,Q,S,N,4338282433,,,Finance,Finance: Consumer Services
SLGN,SLGN,Silgan Holdings Inc. Common Stock,N, ,N,4323358900,,,Industrials,Containers/Packaging
CELC,CELC,Celcuity Inc. - Common Stock,Q,S,N,4318254802,,,Health Care,Medical Specialities
SKY,SKY,"Champion Homes, Inc. Common Stock",N, ,N,4317401617,,,Consumer Discretionary,Homebuilding
STUB,STUB,"StubHub Holdings, Inc. Class A Common Stock",N, ,N,4302511469,,,Consumer Discretionary,Services-Misc. Amusement & Recreation
GFF,GFF,Griffon Corporation Common Stock,N, ,N,4298620657,,,Industrials,Building Products
MKTX,MKTX,"MarketAxess Holdings, Inc. - Common Stock",Q,Q,N,4296364473,,,Finance,Investment Bankers/Brokers/Service
OPEN,OPEN,Opendoor Technologies Inc  - Common Stock,Q,Q,N,4283430646,,,Finance,Real Estate
OLED,OLED,Universal Display Corporation - Common Stock,Q,Q,N,4275836491,,,Technology,Electrical Products
ANDG,ANDG,Andersen Group Inc. Class A Common Stock,N, ,N,4266585392,,,Consumer Discretionary,Business Services
MAT,MAT,"Mattel, Inc. - Common Stock",Q,Q,N,4257290000,,,Consumer Discretionary,Recreational Games/Products/Toys
MMED,MMED,"MiniMed Group, Inc. - Common Stock",Q,Q,N,4257231018,,,Health Care,Medical/Dental Instruments
KVYO,KVYO,"Klaviyo, Inc. Series A Common Stock",N, ,N,4252766143,,,Technology,Computer Software: Prepackaged Software
PFSI,PFSI,"PennyMac Financial Services, Inc. Common Stock",N, ,N,4240185293,,,Finance,Finance: Consumer Services
CLSK,CLSK,"CleanSpark, Inc. - Common Stock",Q,S,N,4228909827,,,Finance,Finance: Consumer Services
POST,POST,"Post Holdings, Inc. Common Stock",N, ,N,4221345660,,,Consumer Staples,Packaged Foods
SLM,SLM,SLM Corporation - Common Stock,Q,Q,N,4220711228,,,Finance,Finance: Consumer Services
LFTO,LFTO,"Liftoff Mobile, Inc. - Common Stock",Q,Q,N,4220681721,,,Technology,EDP Services
ORKA,ORKA,"Oruka Therapeutics, Inc. - Common Stock",Q,G,N,4215212739,,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
LBTYA,LBTYA,Liberty Global Ltd. - Class A Common Shares,Q,Q,N,4212682378,,,Telecommunications,Cable & Other Pay Television Services
