Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF,MarketCap,TrailingPE,ForwardPE,Sector,Industry
ARM,ARM,Arm Holdings plc - American Depositary Shares,Q,Q,N,368578098740,,,Technology,Semiconductors
NFLX,NFLX,"Netflix, Inc. - Common Stock",Q,Q,N,347980390354,,,Consumer Discretionary,Consumer Electronics/Video Chains
KO,KO,Coca-Cola Company (The) Common Stock,N, ,N,342352319837,,,Consumer Staples,Beverages (Production/Distribution)
PG,PG,Procter & Gamble Company (The) Common Stock,N, ,N,337879711708,,,Consumer Discretionary,Package Goods/Cosmetics
GE,GE,GE Aerospace Common Stock,N, ,N,335996323159,,,Technology,Consumer Electronics/Appliances
MS,MS,Morgan Stanley Common Stock,N, ,N,334762929560,,,Finance,Investment Bankers/Brokers/Service
PLTR,PLTR,Palantir Technologies Inc. - Class A Common Stock,Q,Q,N,327161165501,,,Technology,Computer Software: Prepackaged Software
HSBC,HSBC,"HSBC Holdings, plc. Common Stock",N, ,N,314409940877,,,Finance,Savings Institutions
HD,HD,"Home Depot, Inc. (The) Common Stock",N, ,N,308817007582,,,Consumer Discretionary,RETAIL: Building Materials
GS,GS,"Goldman Sachs Group, Inc. (The) Common Stock",N, ,N,308282754945,,,Finance,Investment Bankers/Brokers/Service
MRK,MRK,"Merck & Company, Inc. Common Stock (new)",N, ,N,295193414081,,,Health Care,Biotechnology: Pharmaceutical Preparations
BABA,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,N, ,N,280211683681,,,Consumer Discretionary,Business Services
NVS,NVS,Novartis AG Common Stock,N, ,N,279391568839,,,Health Care,Biotechnology: Pharmaceutical Preparations
KLAC,KLAC,KLA Corporation  - Common Stock,Q,Q,N,275370651919,,,Technology,Electronic Components
PM,PM,Philip Morris International Inc Common Stock,N, ,N,274399870427,,,Health Care,Medicinal Chemicals and Botanical Products
RY,RY,Royal Bank Of Canada Common Stock,N, ,N,271451299697,,,Finance,Commercial Banks
TXN,TXN,Texas Instruments Incorporated - Common Stock,Q,Q,N,264745992902,,,Technology,Semiconductors
IBM,IBM,International Business Machines Corporation Common Stock,N, ,N,263938584330,,,Technology,Computer Manufacturing
DELL,DELL,Dell Technologies Inc. Class C Common Stock ,N, ,N,260327482381,,,Technology,Computer Manufacturing
MRVL,MRVL,"Marvell Technology, Inc. - Common Stock",Q,Q,N,252685980000,,,Technology,Semiconductors
SHEL,SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,N, ,N,251780310810,,,Energy,Oil & Gas Production
GEV,GEV,GE Vernova Inc. Common Stock,N, ,N,250944167331,,,,
WFC,WFC,Wells Fargo & Company Common Stock,N, ,N,247752941434,,,Finance,Major Banks
SNDK,SNDK,Sandisk Corporation - Common Stock When-Issued,Q,Q,N,243163382636,,,Technology,Electronic Components
RTX,RTX,RTX Corporation Common Stock,N, ,N,240598461246,,,Industrials,Aerospace
MUFG,MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",N, ,N,236404801526,,,Finance,Commercial Banks
TM,TM,Toyota Motor Corporation Common Stock,N, ,N,232858151746,,,Industrials,Auto Manufacturing
LIN,LIN,Linde plc - Ordinary Shares,Q,Q,N,232187960615,,,Basic Materials,Major Chemicals
QCOM,QCOM,QUALCOMM Incorporated - Common Stock,Q,Q,N,229529580000,,,Technology,Radio And Television Broadcasting And Communications Equipment
C,C,"Citigroup, Inc. Common Stock",N, ,N,227319296562,,,Finance,Major Banks
SAP,SAP,SAP  SE ADS,N, ,N,223489489885,,,Technology,Computer Software: Prepackaged Software
PANW,PANW,"Palo Alto Networks, Inc. - Common Stock",Q,Q,N,217058950000,,,Technology,Computer peripheral equipment
AXP,AXP,American Express Company Common Stock,N, ,N,213090548149,,,Finance,Finance: Consumer Services
BHP,BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),N, ,N,212552516416,,,Energy,Coal Mining
MCD,MCD,McDonald's Corporation Common Stock,N, ,N,197364317513,,,Consumer Discretionary,Restaurants
ANET,ANET,"Arista Networks, Inc. Common Stock",N, ,N,196939285545,,,Telecommunications,Computer Communications Equipment
ADI,ADI,"Analog Devices, Inc. - Common Stock",Q,Q,N,196729584586,,,Technology,Semiconductors
STX,STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),Q,Q,N,196597253316,,,Technology,Electronic Components
TTE,TTE,TotalEnergies SE Ordinary Shares,N, ,N,193378411689,,,Energy,Oil & Gas Production
TMUS,TMUS,"T-Mobile US, Inc. - Common Stock",Q,Q,N,193097787654,,,Telecommunications,Telecommunications Equipment
PEP,PEP,"PepsiCo, Inc. - Common Stock",Q,Q,N,192276966554,,,Consumer Staples,Beverages (Production/Distribution)
VZ,VZ,Verizon Communications Inc. Common Stock,N, ,N,189737396870,,,Telecommunications,Telecommunications Equipment
APP,APP,Applovin Corporation - Class A Common Stock,Q,Q,N,189366018600,,,Technology,Computer Software: Programming Data Processing
TD,TD,Toronto Dominion Bank (The) Common Stock,N, ,N,188656791400,,,Finance,Commercial Banks
AMGN,AMGN,Amgen Inc. - Common Stock,Q,Q,N,186593341570,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NVO,NVO,Novo Nordisk A/S Common Stock,N, ,N,183154300000,,,Health Care,Biotechnology: Pharmaceutical Preparations
WDC,WDC,Western Digital Corporation - Common Stock,Q,Q,N,181623355288,,,Technology,Electronic Components
SAN,SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",N, ,N,178985756982,,,Finance,Commercial Banks
APH,APH,Amphenol Corporation Common Stock,N, ,N,176661666302,,,Technology,Electrical Products
TJX,TJX,"TJX Companies, Inc. (The) Common Stock",N, ,N,176476535249,,,Consumer Discretionary,Clothing/Shoe/Accessory Stores
NEE,NEE,"NextEra Energy, Inc. Common Stock",N, ,N,175189535719,,,Technology,EDP Services
TMO,TMO,Thermo Fisher Scientific Inc Common Stock,N, ,N,174524588608,,,Industrials,Industrial Machinery/Components
DIS,DIS,Walt Disney Company (The) Common Stock,N, ,N,171688884491,,,Consumer Discretionary,Services-Misc. Amusement & Recreation
BA,BA,Boeing Company (The) Common Stock,N, ,N,170210239310,,,Industrials,Aerospace
CRWD,CRWD,"CrowdStrike Holdings, Inc. - Class A Common Stock",Q,Q,N,167704757768,,,Technology,Computer Software: Prepackaged Software
GLW,GLW,Corning Incorporated Common Stock,N, ,N,161404017701,,,Industrials,Telecommunications Equipment
UNP,UNP,Union Pacific Corporation Common Stock,N, ,N,159512928937,,,Industrials,Railroads
GILD,GILD,"Gilead Sciences, Inc. - Common Stock",Q,Q,N,159045100859,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ABT,ABT,Abbott Laboratories Common Stock,N, ,N,157634024825,,,Health Care,Biotechnology: Pharmaceutical Preparations
ETN,ETN,"Eaton Corporation, PLC Ordinary Shares",N, ,N,156539262000,,,Technology,Industrial Machinery/Components
DE,DE,Deere & Company Common Stock,N, ,N,154852303226,,,Industrials,Industrial Machinery/Components
BLK,BLK,"BlackRock, Inc. Common Stock",N, ,N,154422115238,,,Finance,Investment Bankers/Brokers/Service
SCHW,SCHW,Charles Schwab Corporation (The) Common Stock,N, ,N,153183055457,,,Finance,Investment Bankers/Brokers/Service
SMFG,SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),N, ,N,150457520732,,,Finance,Commercial Banks
CRM,CRM,"Salesforce, Inc. Common Stock",N, ,N,149508450000,,,Technology,Computer Software: Prepackaged Software
ISRG,ISRG,"Intuitive Surgical, Inc. - Common Stock",Q,Q,N,148256107290,,,Health Care,Industrial Specialties
IBKR,IBKR,"Interactive Brokers Group, Inc. - Class A Common Stock",Q,Q,N,148176499364,,,Finance,Investment Bankers/Brokers/Service
UBS,UBS,UBS Group AG Registered Ordinary Shares,N, ,N,146206454742,,,Finance,Major Banks
PFE,PFE,"Pfizer, Inc. Common Stock",N, ,N,146019759610,,,Health Care,Biotechnology: Pharmaceutical Preparations
COP,COP,ConocoPhillips Common Stock,N, ,N,144842974492,,,Energy,Integrated oil Companies
SHOP,SHOP,Shopify Inc. - Class A Subordinate Voting Shares,Q,Q,N,143549945350,,,Technology,Computer Software: Prepackaged Software
UBER,UBER,"Uber Technologies, Inc. Common Stock",N, ,N,142614066851,,,Consumer Discretionary,Business Services
BUD,BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),N, ,N,141367751528,,,Consumer Staples,Beverages (Production/Distribution)
WELL,WELL,Welltower Inc. Common Stock,N, ,N,141182890000,,,Real Estate,Real Estate Investment Trusts
SCCO,SCCO,Southern Copper Corporation Common Stock,N, ,N,140827568190,,,Basic Materials,Metal Mining
HON,HON,Honeywell International Inc. - Common Stock,Q,Q,N,134207730604,,,Industrials,Aerospace
SONY,SONY,Sony Group Corporation American Depositary Shares ,N, ,N,133453800834,,,Consumer Staples,Consumer Electronics/Appliances
PLD,PLD,"Prologis, Inc. Common Stock",N, ,N,133119219640,,,Real Estate,Real Estate Investment Trusts
BTI,BTI,"British American Tobacco  Industries, p.l.c. Common Stock ADR",N, ,N,130234332467,,,Health Care,Medicinal Chemicals and Botanical Products
DHR,DHR,Danaher Corporation Common Stock,N, ,N,129897143173,,,Industrials,Industrial Machinery/Components
BBVA,BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,N, ,N,127709629819,,,Finance,Commercial Banks
RIO,RIO,Rio Tinto Plc Common Stock,N, ,N,126769120992,,,Basic Materials,Metal Mining
BKNG,BKNG,Booking Holdings Inc. - Common Stock,Q,Q,N,125762770163,,,Consumer Discretionary,Transportation Services
UL,UL,Unilever PLC American Depositary Shares (each representing One Ordinary Share),N, ,N,125228239136,,,Consumer Discretionary,Package Goods/Cosmetics
CB,CB,Chubb Limited  Common Stock,N, ,N,124844410919,,,Finance,Property-Casualty Insurers
CVS,CVS,CVS Health Corporation Common Stock,N, ,N,123867022964,,,Consumer Staples,Retail-Drug Stores and Proprietary Stores
SPGI,SPGI,S&P Global Inc. Common Stock,N, ,N,123458640000,,,Finance,Finance: Consumer Services
ENB,ENB,Enbridge Inc Common Stock,N, ,N,120818471752,,,Energy,Natural Gas Distribution
MFG,MFG,"Mizuho Financial Group, Inc. Sponosred ADR (Japan)",N, ,N,120490995909,,,Finance,Major Banks
LMT,LMT,Lockheed Martin Corporation Common Stock,N, ,N,119909215613,,,Industrials,Military/Government/Technical
HDB,HDB,HDFC Bank Limited Common Stock,N, ,N,117765789926,,,Finance,Commercial Banks
NOW,NOW,"ServiceNow, Inc. Common Stock",N, ,N,117729890000,,,Technology,Computer Software: Prepackaged Software
PDD,PDD,PDD Holdings Inc. - American Depositary Shares,Q,Q,N,117601015690,,,Technology,EDP Services
PGR,PGR,Progressive Corporation (The) Common Stock,N, ,N,117019220281,,,Finance,Property-Casualty Insurers
LOW,LOW,"Lowe's Companies, Inc. Common Stock",N, ,N,116610243317,,,Consumer Discretionary,RETAIL: Building Materials
BMO,BMO,Bank Of Montreal Common Stock,N, ,N,116022768481,,,Finance,Commercial Banks
ACN,ACN,Accenture plc Class A Ordinary Shares (Ireland),N, ,N,116020726037,,,Consumer Discretionary,Business Services
SYK,SYK,Stryker Corporation Common Stock,N, ,N,115594770566,,,Health Care,Medical/Dental Instruments
VRT,VRT,"Vertiv Holdings, LLC Class A Common Stock",N, ,N,115451586825,,,Technology,Industrial Machinery/Components
PBR,PBR,Petroleo Brasileiro S.A. Petrobras ADS,N, ,N,114387503263,,,Energy,Oil & Gas Production
BP,BP,BP p.l.c. Common Stock,N, ,N,114053257855,,,Energy,Integrated oil Companies
BMY,BMY,Bristol-Myers Squibb Company Common Stock,N, ,N,113477899196,,,Health Care,Biotechnology: Pharmaceutical Preparations
VRTX,VRTX,Vertex Pharmaceuticals Incorporated - Common Stock,Q,Q,N,112425647514,,,Health Care,Biotechnology: Pharmaceutical Preparations
COF,COF,Capital One Financial Corporation Common Stock,N, ,N,112255395125,,,Finance,Major Banks
PH,PH,Parker-Hannifin Corporation Common Stock,N, ,N,111351933581,,,Industrials,Metal Fabrications
CDNS,CDNS,"Cadence Design Systems, Inc. - Common Stock",Q,Q,N,108737699840,,,Technology,Computer Software: Prepackaged Software
BN,BN,Brookfield Corporation Class A Limited Voting Shares,N, ,N,108396657683,,,Real Estate,Building operators
SBUX,SBUX,Starbucks Corporation - Common Stock,Q,Q,N,108066354000,,,Consumer Discretionary,Restaurants
SNY,SNY,Sanofi - American Depositary Shares,Q,Q,N,107016921945,,,Health Care,Biotechnology: Pharmaceutical Preparations
EQIX,EQIX,"Equinix, Inc. - Common Stock",Q,Q,N,104811933320,,,Real Estate,Real Estate Investment Trusts
FTNT,FTNT,"Fortinet, Inc. - Common Stock",Q,Q,N,104798025849,,,Technology,Computer peripheral equipment
PWR,PWR,"Quanta Services, Inc. Common Stock",N, ,N,104113231978,,,Industrials,Engineering & Construction
MDT,MDT,Medtronic plc. Ordinary Shares,N, ,N,103596677745,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SPOT,SPOT,Spotify Technology S.A. Ordinary Shares,N, ,N,103560519310,,,Consumer Discretionary,Broadcasting
GSK,GSK,GSK plc American Depositary Shares (Each representing two Ordinary Shares),N, ,N,103275851735,,,Health Care,Biotechnology: Pharmaceutical Preparations
MAR,MAR,Marriott International - Class A Common Stock,Q,Q,N,103213000815,,,Consumer Discretionary,Hotels/Resorts
SO,SO,Southern Company (The) Common Stock,N, ,N,102993033626,,,Utilities,Electric Utilities: Central
CM,CM,Canadian Imperial Bank of Commerce Common Stock,N, ,N,100189715319,,,Finance,Commercial Banks
BNS,BNS,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,N, ,N,99283901045,,,Finance,Major Banks
ADBE,ADBE,Adobe Inc. - Common Stock,Q,Q,N,99024958000,,,Technology,Computer Software: Prepackaged Software
HWM,HWM,Howmet Aerospace Inc. Common Stock,N, ,N,98646499934,,,Industrials,Metal Fabrications
BNY,BNY,The Bank of New York Mellon Corporation Common Stock,N, ,N,97314821000,,,Finance,Major Banks
CNQ,CNQ,Canadian Natural Resources Limited Common Stock,N, ,N,96559643880,,,Energy,Oil & Gas Production
DUK,DUK,Duke Energy Corporation (Holding Company) Common Stock,N, ,N,95149718285,,,Utilities,Power Generation
CMI,CMI,Cummins Inc. Common Stock,N, ,N,92822485590,,,Industrials,Industrial Machinery/Components
ADP,ADP,"Automatic Data Processing, Inc. - Common Stock",Q,Q,N,92235757683,,,Industrials,Diversified Commercial Services
GD,GD,General Dynamics Corporation Common Stock,N, ,N,92178833541,,,Industrials,Marine Transportation
MCK,MCK,McKesson Corporation Common Stock,N, ,N,92153233659,,,Health Care,Other Pharmaceuticals
FCX,FCX,"Freeport-McMoRan, Inc. Common Stock",N, ,N,91874450972,,,Basic Materials,Metal Mining
IBN,IBN,ICICI Bank Limited Common Stock,N, ,N,91691682729,,,Finance,Commercial Banks
UPS,UPS,"United Parcel Service, Inc. Common Stock",N, ,N,91545676248,,,Industrials,Trucking Freight/Courier Services
CME,CME,CME Group Inc. - Class A Common Stock,Q,Q,N,91325426224,,,Finance,Investment Bankers/Brokers/Service
PNC,PNC,"PNC Financial Services Group, Inc. (The) Common Stock",N, ,N,91211390512,,,Finance,Major Banks
ELV,ELV,"Elevance Health, Inc. Common Stock",N, ,N,90806449197,,,Health Care,Medical Specialities
SNPS,SNPS,"Synopsys, Inc. - Common Stock",Q,Q,N,90661630801,,,Technology,Computer Software: Prepackaged Software
CEG,CEG,Constellation Energy Corporation - Common Stock When-Issued,Q,Q,N,90539513092,,,Utilities,Electric Utilities: Central
AMT,AMT,American Tower Corporation (REIT) Common Stock,N, ,N,88100379348,,,Real Estate,Real Estate Investment Trusts
JCI,JCI,Johnson Controls International plc Ordinary Share,N, ,N,87887152612,,,Industrials,Industrial Machinery/Components
NET,NET,"Cloudflare, Inc. Class A Common Stock",N, ,N,87585408530,,,Technology,Computer Software: Prepackaged Software
WMB,WMB,"Williams Companies, Inc. (The) Common Stock",N, ,N,87554445791,,,Utilities,Natural Gas Distribution
CSX,CSX,CSX Corporation - Common Stock,Q,Q,N,87536921506,,,Industrials,Railroads
WM,WM,"Waste Management, Inc. Common Stock",N, ,N,86796583037,,,Utilities,Environmental Services
MNST,MNST,Monster Beverage Corporation - Common Stock,Q,Q,N,86524377492,,,Consumer Staples,Beverages (Production/Distribution)
USB,USB,U.S. Bancorp Common Stock,N, ,N,85855111533,,,Finance,Major Banks
E,E,ENI S.p.A. Common Stock,N, ,N,85466140496,,,Energy,Oil & Gas Production
CMCSA,CMCSA,Comcast Corporation - Class A Common Stock,Q,Q,N,84913998127,,,Telecommunications,Cable & Other Pay Television Services
BX,BX,Blackstone Inc. Common Stock,N, ,N,84829445161,,,Finance,Investment Managers
SLB,SLB,SLB Limited Common Shares,N, ,N,84545510730,,,Energy,Oilfield Services/Equipment
ING,ING,"ING Group, N.V. Common Stock",N, ,N,84489961098,,,Finance,Commercial Banks
BCS,BCS,Barclays PLC Common Stock,N, ,N,84236153162,,,Finance,Commercial Banks
NOK,NOK,Nokia Corporation Sponsored American Depositary Shares,N, ,N,83779277165,,,Technology,Radio And Television Broadcasting And Communications Equipment
KKR,KKR,KKR & Co. Inc. Common Stock,N, ,N,83690736831,,,Finance,Investment Managers
INTU,INTU,Intuit Inc. - Common Stock,Q,Q,N,83568288870,,,Technology,Computer Software: Prepackaged Software
SNOW,SNOW,Snowflake Inc. Common Stock,N, ,N,83339970000,,,Technology,Computer Software: Prepackaged Software
DDOG,DDOG,"Datadog, Inc. - Class A Common Stock",Q,Q,N,82468856588,,,Technology,Computer Software: Prepackaged Software
RACE,RACE,Ferrari N.V. Common Shares,N, ,N,82247879818,,,Industrials,Auto Manufacturing
MELI,MELI,"MercadoLibre, Inc. - Common Stock",Q,Q,N,81723350412,,,Consumer Discretionary,Business Services
EPD,EPD,Enterprise Products Partners L.P. Common Stock,N, ,N,81175205528,,,Utilities,Natural Gas Distribution
AEM,AEM,Agnico Eagle Mines Limited Common Stock,N, ,N,81134331609,,,Basic Materials,Precious Metals
ABNB,ABNB,"Airbnb, Inc. - Class A Common Stock",Q,Q,N,81021622799,,,Consumer Discretionary,Diversified Commercial Services
CP,CP,Canadian Pacific Kansas City Limited Common Shares,N, ,N,80348363925,,,Industrials,Railroads
MMM,MMM,3M Company Common Stock,N, ,N,80243123105,,,Health Care,Medical/Dental Instruments
HCA,HCA,"HCA Healthcare, Inc. Common Stock",N, ,N,80155156536,,,Health Care,Hospital/Nursing Management
NGG,NGG,"National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares",N, ,N,79553410686,,,Utilities,Natural Gas Distribution
ASX,ASX,"ASE Technology Holding Co., Ltd. American Depositary Shares (each representing Two Common Shares) ",N, ,N,79099445056,,,Technology,Semiconductors
MDLZ,MDLZ,"Mondelez International, Inc. - Class A Common Stock",Q,Q,N,79072825586,,,Consumer Staples,Packaged Foods
FDX,FDX,FedEx Corporation Common Stock,N, ,N,78792722966,,,Consumer Discretionary,Air Freight/Delivery Services
ICE,ICE,Intercontinental Exchange Inc. Common Stock,N, ,N,78634512430,,,Finance,Investment Bankers/Brokers/Service
COHR,COHR,Coherent Corp. Common Stock,N, ,N,78633312290,,,Technology,Electronic Components
LYG,LYG,Lloyds Banking Group Plc American Depositary Shares,N, ,N,78551373744,,,Finance,Commercial Banks
MRSH,MRSH,Marsh Common Stock,N, ,N,78301242303,,,Finance,Specialty Insurers
EMR,EMR,Emerson Electric Company Common Stock,N, ,N,77893107000,,,Technology,Consumer Electronics/Appliances
MPC,MPC,Marathon Petroleum Corporation Common Stock,N, ,N,77704774138,,,Energy,Integrated oil Companies
HLT,HLT,Hilton Worldwide Holdings Inc. Common Stock ,N, ,N,77543864954,,,Consumer Discretionary,Hotels/Resorts
MCO,MCO,Moody's Corporation Common Stock,N, ,N,77524872000,,,Finance,Finance: Consumer Services
NOC,NOC,Northrop Grumman Corporation Common Stock,N, ,N,76813124156,,,Industrials,Industrial Machinery/Components
VLO,VLO,Valero Energy Corporation Common Stock,N, ,N,76724461541,,,Energy,Integrated oil Companies
CI,CI,The Cigna Group Common Stock,N, ,N,76611229522,,,Health Care,Medical Specialities
MPWR,MPWR,"Monolithic Power Systems, Inc. - Common Stock",Q,Q,N,76602513400,,,Technology,Semiconductors
HOOD,HOOD,"Robinhood Markets, Inc. - Class A Common Stock",Q,Q,N,76578950047,,,Finance,Investment Bankers/Brokers/Service
CVNA,CVNA,Carvana Co. Class A Common Stock,N, ,N,76175242143,,,Consumer Discretionary,Retail-Auto Dealers and Gas Stations
NXPI,NXPI,NXP Semiconductors N.V. - Common Stock,Q,Q,N,76029140730,,,Technology,Semiconductors
NTES,NTES,"NetEase, Inc. - American Depositary Shares, each representing 5 ordinary shares",Q,Q,N,75745806064,,,Technology,Computer Software: Prepackaged Software
GM,GM,General Motors Company Common Stock,N, ,N,75532493385,,,Industrials,Auto Manufacturing
BAM,BAM,Brookfield Asset Management Inc Class A Limited Voting Shares,N, ,N,75308089075,,,Consumer Discretionary,Other Consumer Services
SU,SU,Suncor Energy  Inc. Common Stock,N, ,N,74682133204,,,Energy,Integrated oil Companies
EOG,EOG,"EOG Resources, Inc. Common Stock",N, ,N,74647888480,,,Energy,Oil & Gas Production
SHW,SHW,Sherwin-Williams Company (The) Common Stock,N, ,N,73879700271,,,Consumer Discretionary,RETAIL: Building Materials
ORLY,ORLY,"O'Reilly Automotive, Inc. - Common Stock",Q,Q,N,73772216333,,,Consumer Discretionary,Auto & Home Supply Stores
APO,APO,"Apollo Global Management, Inc. (New) Common Stock",N, ,N,73546339133,,,Finance,Investment Managers
PSX,PSX,Phillips 66 Common Stock,N, ,N,73539501368,,,Energy,Integrated oil Companies
CNI,CNI,Canadian National Railway Company Common Stock,N, ,N,73418063164,,,Industrials,Railroads
ROST,ROST,"Ross Stores, Inc. - Common Stock",Q,Q,N,72952032304,,,Consumer Discretionary,Clothing/Shoe/Accessory Stores
RCL,RCL,Royal Caribbean Cruises Ltd. Common Stock,N, ,N,72949034016,,,Consumer Discretionary,Marine Transportation
ITW,ITW,Illinois Tool Works Inc. Common Stock,N, ,N,72612603000,,,Industrials,Industrial Machinery/Components
ECL,ECL,Ecolab Inc. Common Stock,N, ,N,72444827390,,,Consumer Discretionary,Package Goods/Cosmetics
BSX,BSX,Boston Scientific Corporation Common Stock,N, ,N,72385497217,,,Health Care,Medical/Dental Instruments
BE,BE,Bloom Energy Corporation Class A Common Stock,N, ,N,72126431609,,,Energy,Industrial Machinery/Components
TRP,TRP,TC Energy Corporation Common Stock,N, ,N,71100590652,,,Utilities,Natural Gas Distribution
LITE,LITE,Lumentum Holdings Inc. - Common Stock,Q,Q,N,69662120000,,,Telecommunications,Telecommunications Equipment
KMI,KMI,"Kinder Morgan, Inc. Common Stock",N, ,N,69614797937,,,Utilities,Natural Gas Distribution
NSC,NSC,Norfolk Southern Corporation Common Stock,N, ,N,69608418730,,,Industrials,Railroads
AON,AON,Aon plc Class A Ordinary Shares (Ireland),N, ,N,69594048832,,,Finance,Specialty Insurers
CTAS,CTAS,Cintas Corporation - Common Stock,Q,Q,N,69481768701,,,Industrials,Garments and Clothing
AEP,AEP,"American Electric Power Company, Inc. - Common Stock",Q,Q,N,68976194907,,,Utilities,Electric Utilities: Central
CL,CL,Colgate-Palmolive Company Common Stock,N, ,N,68872293912,,,Consumer Discretionary,Package Goods/Cosmetics
CRH,CRH,CRH PLC Ordinary Shares,N, ,N,67958032531,,,Industrials,Building Materials
URI,URI,"United Rentals, Inc. Common Stock",N, ,N,67912000116,,,Consumer Discretionary,Diversified Commercial Services
MSI,MSI,"Motorola Solutions, Inc. Common Stock",N, ,N,67527002758,,,Technology,Radio And Television Broadcasting And Communications Equipment
TDG,TDG,Transdigm Group Incorporated Common Stock,N, ,N,67471562501,,,Industrials,Military/Government/Technical
SPG,SPG,"Simon Property Group, Inc. Common Stock",N, ,N,67238270354,,,Real Estate,Real Estate Investment Trusts
STM,STM,STMicroelectronics N.V. Common Stock,N, ,N,66666499082,,,Technology,Semiconductors
DASH,DASH,"DoorDash, Inc. - Common Stock",Q,Q,N,66442747918,,,Technology,EDP Services
