Run_ID,Variant,Fast,Slow,Signal,Ticker,Comparison_Date,MACD_Line,MACD_Signal_Line,MACD_Histogram,MACD_Bullish_Positive,EMA_200,Close_Above_EMA200,Foundation_State,Foundation_Episode_Start,V8_Final_Decision,V8_Score,D_Close,D1_Date,D1_Open,D1_Close,D1_Open_vs_D_Close_Pct,D1_Close_vs_D_Close_Pct,D1_Close_vs_D1_Open_Pct,D1_Direction_Pass,D1_Intraday_Up,D5_Date,D5_Close,D5_Close_vs_D_Close_Pct,D5_Persistence_Pass,D8_Date,D8_Close,D8_Close_vs_D_Close_Pct,D8_Persistence_Pass
V8MACD_20260712T072722Z_1f1ac52,FIB_FAST_8_21_5,8,21,5,NVDA,2026-04-30,7.47226551305917,8.357313638925412,-0.8850481258662413,False,177.87773368175888,True,False,False,REJECT,35.0,199.57000732421875,2026-05-01,201.27999877929688,198.4499969482422,0.8568378976406388,-0.5612117727474941,-1.4060025080573357,False,False,2026-05-07,211.5,5.977848493235727,True,2026-05-12,220.77999877929688,10.627845205527642,True
V8MACD_20260712T072722Z_1f1ac52,FIB_FAST_8_21_5,8,21,5,AAPL,2026-04-30,4.018096686869171,4.292378003409693,-0.274281316540522,False,253.7944376509475,True,False,False,REJECT,35.0,271.3500061035156,2026-05-01,278.8599853515625,280.1400146484375,2.7676355552326504,3.2393618379240596,0.4590222205101524,True,True,2026-05-07,287.44000244140625,5.929609720278606,True,2026-05-12,294.79998779296875,8.641968366312591,True
V8MACD_20260712T072722Z_1f1ac52,FIB_FAST_8_21_5,8,21,5,MSFT,2026-04-30,10.264820791111049,12.360787852226789,-2.09596706111574,False,441.0653104493067,False,False,False,REJECT,10.0,407.7799987792969,2026-05-01,412.7999877929688,414.4400024414063,1.2310532710528843,1.6332345093055922,0.3972903820094187,True,True,2026-05-07,420.7699890136719,3.185538837917745,True,2026-05-12,407.7699890136719,-0.0024546975464612153,False
V8MACD_20260712T072722Z_1f1ac52,FIB_FAST_8_21_5,8,21,5,TSLA,2026-04-30,1.1056450481336242,1.4550396952040605,-0.3493946470704363,False,389.7392718644585,False,False,False,REJECT,20.0,381.6300048828125,2026-05-01,382.489990234375,390.8200073242188,0.2253453189108079,2.4080922159745555,2.1778392382868716,True,True,2026-05-07,411.7900085449219,7.902943499259352,True,2026-05-12,433.4500122070313,13.578598815921517,True
V8MACD_20260712T072722Z_1f1ac52,FIB_FAST_8_21_5,8,21,5,AMZN,2026-04-30,12.977835938857993,13.150915880494058,-0.17307994163606466,False,224.05350124601793,True,False,False,REJECT,45.0,265.0599975585937,2026-05-01,265.5799865722656,268.260009765625,0.19617785349030914,1.2072784412985316,1.0091209160559833,True,True,2026-05-07,271.1700134277344,2.305144467448361,True,2026-05-12,265.82000732421875,0.28673122033702203,True
V8MACD_20260712T072722Z_1f1ac52,FIB_FAST_8_21_5,8,21,5,META,2026-04-30,9.307263419823357,16.724934153177845,-7.417670733354488,False,651.6154731906511,False,False,False,REJECT,20.0,611.9099731445312,2026-05-01,614.6900024414062,608.75,0.4543199847828472,-0.5164114466532643,-0.9663411504683528,False,False,2026-05-07,616.8099975585938,0.8007753802216744,True,2026-05-12,603.0,-1.456092159888156,False
V8MACD_20260712T072722Z_1f1ac52,FIB_FAST_8_21_5,8,21,5,GOOGL,2026-04-30,17.3639587818127,14.327552883538083,3.036405898274616,True,282.94158006264644,True,True,False,MOMENTUM_ACTIVE,100.0,384.7999877929688,2026-05-01,381.6300048828125,385.6900024414063,-0.8238001587104637,0.23129279539280123,1.0638570098387534,True,True,2026-05-07,397.989990234375,3.4277554209546146,True,2026-05-12,387.3500061035156,0.662686692162473,True
V8MACD_20260712T072722Z_1f1ac52,FIB_FAST_8_21_5,8,21,5,COST,2026-04-30,3.016361712971502,2.4017578185235955,0.6146038944479066,True,961.1383217799408,True,True,True,MOMENTUM_ACTIVE,100.0,1014.530029296875,2026-05-01,1015.3800048828124,1011.7000122070312,0.08378022940596086,-0.2789485779740919,-0.36242516674394043,False,False,2026-05-07,1012.0599975585938,-0.24346561136224798,False,2026-05-12,1021.8800048828124,0.7244709741151212,True
V8MACD_20260712T072722Z_1f1ac52,FIB_FAST_8_21_5,8,21,5,WMT,2026-04-30,1.5182707953248809,1.4217546408362782,0.09651615448860262,True,114.15351718476352,True,True,True,MOMENTUM_ACTIVE,98.0,131.92999267578125,2026-05-01,131.9199981689453,131.60000610351562,-0.007575613879173826,-0.2501224820625647,-0.2425652439896786,False,False,2026-05-07,130.1999969482422,-1.3112982821052221,False,2026-05-12,130.35000610351562,-1.1975946789813396,False
V8MACD_20260712T072722Z_1f1ac52,FIB_FAST_8_21_5,8,21,5,PANW,2026-04-30,5.832251173255457,5.548410409066072,0.2838407641893852,True,178.91156891867982,True,True,False,REJECT,16.0,179.32000732421875,2026-05-01,182.0,181.0800018310547,1.4945307641749617,0.9814825088947154,-0.5054934994205063,True,False,2026-05-07,196.52999877929688,9.597362676860532,True,2026-05-12,215.6000061035156,20.231986001261394,True
V8MACD_20260712T072722Z_1f1ac52,FIB_SHORT_5_13_5,5,13,5,NVDA,2026-04-30,3.942911688266662,5.97966561448734,-2.036753926220678,False,177.87773368175888,True,False,False,REJECT,35.0,199.57000732421875,2026-05-01,201.27999877929688,198.4499969482422,0.8568378976406388,-0.5612117727474941,-1.4060025080573357,False,False,2026-05-07,211.5,5.977848493235727,True,2026-05-12,220.77999877929688,10.627845205527642,True
V8MACD_20260712T072722Z_1f1ac52,FIB_SHORT_5_13_5,5,13,5,AAPL,2026-04-30,2.3359320706466633,2.896519628610867,-0.5605875579642037,False,253.7944376509475,True,False,False,REJECT,35.0,271.3500061035156,2026-05-01,278.8599853515625,280.1400146484375,2.7676355552326504,3.2393618379240596,0.4590222205101524,True,True,2026-05-07,287.44000244140625,5.929609720278606,True,2026-05-12,294.79998779296875,8.641968366312591,True
V8MACD_20260712T072722Z_1f1ac52,FIB_SHORT_5_13_5,5,13,5,MSFT,2026-04-30,4.614148840955522,8.807101828304575,-4.192952987349052,False,441.0653104493067,False,False,False,REJECT,10.0,407.7799987792969,2026-05-01,412.7999877929688,414.4400024414063,1.2310532710528843,1.6332345093055922,0.3972903820094187,True,True,2026-05-07,420.7699890136719,3.185538837917745,True,2026-05-12,407.7699890136719,-0.0024546975464612153,False
V8MACD_20260712T072722Z_1f1ac52,FIB_SHORT_5_13_5,5,13,5,TSLA,2026-04-30,0.7367400287993746,1.5436936021240926,-0.806953573324718,False,389.7392718644585,False,False,False,REJECT,20.0,381.6300048828125,2026-05-01,382.489990234375,390.8200073242188,0.2253453189108079,2.4080922159745555,2.1778392382868716,True,True,2026-05-07,411.7900085449219,7.902943499259352,True,2026-05-12,433.4500122070313,13.578598815921517,True
V8MACD_20260712T072722Z_1f1ac52,FIB_SHORT_5_13_5,5,13,5,AMZN,2026-04-30,8.181467490545998,8.840361907568967,-0.6588944170229691,False,224.05350124601793,True,False,False,REJECT,45.0,265.0599975585937,2026-05-01,265.5799865722656,268.260009765625,0.19617785349030914,1.2072784412985316,1.0091209160559833,True,True,2026-05-07,271.1700134277344,2.305144467448361,True,2026-05-12,265.82000732421875,0.28673122033702203,True
V8MACD_20260712T072722Z_1f1ac52,FIB_SHORT_5_13_5,5,13,5,META,2026-04-30,-2.6052079021162626,8.45536743991713,-11.060575342033392,False,651.6154731906511,False,False,False,REJECT,20.0,611.9099731445312,2026-05-01,614.6900024414062,608.75,0.4543199847828472,-0.5164114466532643,-0.9663411504683528,False,False,2026-05-07,616.8099975585938,0.8007753802216744,True,2026-05-12,603.0,-1.456092159888156,False
V8MACD_20260712T072722Z_1f1ac52,FIB_SHORT_5_13_5,5,13,5,GOOGL,2026-04-30,15.016203626644142,11.257408012850608,3.7587956137935343,True,282.94158006264644,True,True,True,MOMENTUM_ACTIVE,100.0,384.7999877929688,2026-05-01,381.6300048828125,385.6900024414063,-0.8238001587104637,0.23129279539280123,1.0638570098387534,True,True,2026-05-07,397.989990234375,3.4277554209546146,True,2026-05-12,387.3500061035156,0.662686692162473,True
V8MACD_20260712T072722Z_1f1ac52,FIB_SHORT_5_13_5,5,13,5,COST,2026-04-30,2.5867020609102838,1.5791044805602523,1.0075975803500314,True,961.1383217799408,True,True,True,MOMENTUM_ACTIVE,100.0,1014.530029296875,2026-05-01,1015.3800048828124,1011.7000122070312,0.08378022940596086,-0.2789485779740919,-0.36242516674394043,False,False,2026-05-07,1012.0599975585938,-0.24346561136224798,False,2026-05-12,1021.8800048828124,0.7244709741151212,True
V8MACD_20260712T072722Z_1f1ac52,FIB_SHORT_5_13_5,5,13,5,WMT,2026-04-30,1.1059221400700778,0.9912828920476072,0.11463924802247061,True,114.15351718476352,True,True,True,MOMENTUM_ACTIVE,98.0,131.92999267578125,2026-05-01,131.9199981689453,131.60000610351562,-0.007575613879173826,-0.2501224820625647,-0.2425652439896786,False,False,2026-05-07,130.1999969482422,-1.3112982821052221,False,2026-05-12,130.35000610351562,-1.1975946789813396,False
V8MACD_20260712T072722Z_1f1ac52,FIB_SHORT_5_13_5,5,13,5,PANW,2026-04-30,4.306627961626475,4.677746139458576,-0.3711181778321011,False,178.91156891867982,True,False,False,REJECT,16.0,179.32000732421875,2026-05-01,182.0,181.0800018310547,1.4945307641749617,0.9814825088947154,-0.5054934994205063,True,False,2026-05-07,196.52999877929688,9.597362676860532,True,2026-05-12,215.6000061035156,20.231986001261394,True
V8MACD_20260712T072722Z_1f1ac52,FIB_BALANCED_8_21_8,8,21,8,NVDA,2026-04-30,7.47226551305917,7.940191402846001,-0.46792588978683014,False,177.87773368175888,True,False,False,REJECT,35.0,199.57000732421875,2026-05-01,201.27999877929688,198.4499969482422,0.8568378976406388,-0.5612117727474941,-1.4060025080573357,False,False,2026-05-07,211.5,5.977848493235727,True,2026-05-12,220.77999877929688,10.627845205527642,True
V8MACD_20260712T072722Z_1f1ac52,FIB_BALANCED_8_21_8,8,21,8,AAPL,2026-04-30,4.018096686869171,4.158096909856658,-0.14000022298748682,False,253.7944376509475,True,False,False,REJECT,35.0,271.3500061035156,2026-05-01,278.8599853515625,280.1400146484375,2.7676355552326504,3.2393618379240596,0.4590222205101524,True,True,2026-05-07,287.44000244140625,5.929609720278606,True,2026-05-12,294.79998779296875,8.641968366312591,True
V8MACD_20260712T072722Z_1f1ac52,FIB_BALANCED_8_21_8,8,21,8,MSFT,2026-04-30,10.264820791111049,11.689073136184962,-1.4242523450739135,False,441.0653104493067,False,False,False,REJECT,10.0,407.7799987792969,2026-05-01,412.7999877929688,414.4400024414063,1.2310532710528843,1.6332345093055922,0.3972903820094187,True,True,2026-05-07,420.7699890136719,3.185538837917745,True,2026-05-12,407.7699890136719,-0.0024546975464612153,False
V8MACD_20260712T072722Z_1f1ac52,FIB_BALANCED_8_21_8,8,21,8,TSLA,2026-04-30,1.1056450481336242,1.0765130147542585,0.02913203337936565,True,389.7392718644585,False,False,False,REJECT,20.0,381.6300048828125,2026-05-01,382.489990234375,390.8200073242188,0.2253453189108079,2.4080922159745555,2.1778392382868716,True,True,2026-05-07,411.7900085449219,7.902943499259352,True,2026-05-12,433.4500122070313,13.578598815921517,True
V8MACD_20260712T072722Z_1f1ac52,FIB_BALANCED_8_21_8,8,21,8,AMZN,2026-04-30,12.977835938857993,12.80556765085019,0.17226828800780325,True,224.05350124601793,True,True,False,REJECT,45.0,265.0599975585937,2026-05-01,265.5799865722656,268.260009765625,0.19617785349030914,1.2072784412985316,1.0091209160559833,True,True,2026-05-07,271.1700134277344,2.305144467448361,True,2026-05-12,265.82000732421875,0.28673122033702203,True
V8MACD_20260712T072722Z_1f1ac52,FIB_BALANCED_8_21_8,8,21,8,META,2026-04-30,9.307263419823357,17.36301666067805,-8.055753240854692,False,651.6154731906511,False,False,False,REJECT,20.0,611.9099731445312,2026-05-01,614.6900024414062,608.75,0.4543199847828472,-0.5164114466532643,-0.9663411504683528,False,False,2026-05-07,616.8099975585938,0.8007753802216744,True,2026-05-12,603.0,-1.456092159888156,False
V8MACD_20260712T072722Z_1f1ac52,FIB_BALANCED_8_21_8,8,21,8,GOOGL,2026-04-30,17.3639587818127,13.290791003915569,4.07316777789713,True,282.94158006264644,True,True,False,MOMENTUM_ACTIVE,100.0,384.7999877929688,2026-05-01,381.6300048828125,385.6900024414063,-0.8238001587104637,0.23129279539280123,1.0638570098387534,True,True,2026-05-07,397.989990234375,3.4277554209546146,True,2026-05-12,387.3500061035156,0.662686692162473,True
V8MACD_20260712T072722Z_1f1ac52,FIB_BALANCED_8_21_8,8,21,8,COST,2026-04-30,3.016361712971502,2.3580311149339876,0.6583305980375145,True,961.1383217799408,True,True,True,MOMENTUM_ACTIVE,100.0,1014.530029296875,2026-05-01,1015.3800048828124,1011.7000122070312,0.08378022940596086,-0.2789485779740919,-0.36242516674394043,False,False,2026-05-07,1012.0599975585938,-0.24346561136224798,False,2026-05-12,1021.8800048828124,0.7244709741151212,True
V8MACD_20260712T072722Z_1f1ac52,FIB_BALANCED_8_21_8,8,21,8,WMT,2026-04-30,1.5182707953248809,1.3631834515258965,0.15508734379898437,True,114.15351718476352,True,True,True,MOMENTUM_ACTIVE,98.0,131.92999267578125,2026-05-01,131.9199981689453,131.60000610351562,-0.007575613879173826,-0.2501224820625647,-0.2425652439896786,False,False,2026-05-07,130.1999969482422,-1.3112982821052221,False,2026-05-12,130.35000610351562,-1.1975946789813396,False
V8MACD_20260712T072722Z_1f1ac52,FIB_BALANCED_8_21_8,8,21,8,PANW,2026-04-30,5.832251173255457,4.953400533449059,0.878850639806398,True,178.91156891867982,True,True,False,REJECT,16.0,179.32000732421875,2026-05-01,182.0,181.0800018310547,1.4945307641749617,0.9814825088947154,-0.5054934994205063,True,False,2026-05-07,196.52999877929688,9.597362676860532,True,2026-05-12,215.6000061035156,20.231986001261394,True
V8MACD_20260712T072722Z_1f1ac52,FIB_MEDIUM_13_34_8,13,34,8,NVDA,2026-04-30,8.826742618996832,7.770711762545283,1.0560308564515486,True,177.87773368175888,True,True,False,REJECT,35.0,199.57000732421875,2026-05-01,201.27999877929688,198.4499969482422,0.8568378976406388,-0.5612117727474941,-1.4060025080573357,False,False,2026-05-07,211.5,5.977848493235727,True,2026-05-12,220.77999877929688,10.627845205527642,True
V8MACD_20260712T072722Z_1f1ac52,FIB_MEDIUM_13_34_8,13,34,8,AAPL,2026-04-30,4.376860687948636,3.6760641332399393,0.7007965547086963,True,253.7944376509475,True,True,False,REJECT,35.0,271.3500061035156,2026-05-01,278.8599853515625,280.1400146484375,2.7676355552326504,3.2393618379240596,0.4590222205101524,True,True,2026-05-07,287.44000244140625,5.929609720278606,True,2026-05-12,294.79998779296875,8.641968366312591,True
V8MACD_20260712T072722Z_1f1ac52,FIB_MEDIUM_13_34_8,13,34,8,MSFT,2026-04-30,9.714954298379155,7.603809827235901,2.1111444711432537,True,441.0653104493067,False,False,False,REJECT,10.0,407.7799987792969,2026-05-01,412.7999877929688,414.4400024414063,1.2310532710528843,1.6332345093055922,0.3972903820094187,True,True,2026-05-07,420.7699890136719,3.185538837917745,True,2026-05-12,407.7699890136719,-0.0024546975464612153,False
V8MACD_20260712T072722Z_1f1ac52,FIB_MEDIUM_13_34_8,13,34,8,TSLA,2026-04-30,-2.671360091222482,-4.299834486339418,1.6284743951169363,False,389.7392718644585,False,False,False,REJECT,20.0,381.6300048828125,2026-05-01,382.489990234375,390.8200073242188,0.2253453189108079,2.4080922159745555,2.1778392382868716,True,True,2026-05-07,411.7900085449219,7.902943499259352,True,2026-05-12,433.4500122070313,13.578598815921517,True
V8MACD_20260712T072722Z_1f1ac52,FIB_MEDIUM_13_34_8,13,34,8,AMZN,2026-04-30,15.626948018565116,13.78871701620059,1.8382310023645267,True,224.05350124601793,True,True,False,REJECT,45.0,265.0599975585937,2026-05-01,265.5799865722656,268.260009765625,0.19617785349030914,1.2072784412985316,1.0091209160559833,True,True,2026-05-07,271.1700134277344,2.305144467448361,True,2026-05-12,265.82000732421875,0.28673122033702203,True
V8MACD_20260712T072722Z_1f1ac52,FIB_MEDIUM_13_34_8,13,34,8,META,2026-04-30,13.444286423474182,14.696022883905544,-1.2517364604313617,False,651.6154731906511,False,False,False,REJECT,20.0,611.9099731445312,2026-05-01,614.6900024414062,608.75,0.4543199847828472,-0.5164114466532643,-0.9663411504683528,False,False,2026-05-07,616.8099975585938,0.8007753802216744,True,2026-05-12,603.0,-1.456092159888156,False
V8MACD_20260712T072722Z_1f1ac52,FIB_MEDIUM_13_34_8,13,34,8,GOOGL,2026-04-30,17.371897804701973,12.769515673316173,4.6023821313858,True,282.94158006264644,True,True,False,MOMENTUM_ACTIVE,100.0,384.7999877929688,2026-05-01,381.6300048828125,385.6900024414063,-0.8238001587104637,0.23129279539280123,1.0638570098387534,True,True,2026-05-07,397.989990234375,3.4277554209546146,True,2026-05-12,387.3500061035156,0.662686692162473,True
V8MACD_20260712T072722Z_1f1ac52,FIB_MEDIUM_13_34_8,13,34,8,COST,2026-04-30,4.964930102332346,4.805304270017059,0.15962583231528704,True,961.1383217799408,True,True,True,MOMENTUM_ACTIVE,100.0,1014.530029296875,2026-05-01,1015.3800048828124,1011.7000122070312,0.08378022940596086,-0.2789485779740919,-0.36242516674394043,False,False,2026-05-07,1012.0599975585938,-0.24346561136224798,False,2026-05-12,1021.8800048828124,0.7244709741151212,True
V8MACD_20260712T072722Z_1f1ac52,FIB_MEDIUM_13_34_8,13,34,8,WMT,2026-04-30,1.8306204718990386,1.5698672306541837,0.260753241244855,True,114.15351718476352,True,True,False,MOMENTUM_ACTIVE,98.0,131.92999267578125,2026-05-01,131.9199981689453,131.60000610351562,-0.007575613879173826,-0.2501224820625647,-0.2425652439896786,False,False,2026-05-07,130.1999969482422,-1.3112982821052221,False,2026-05-12,130.35000610351562,-1.1975946789813396,False
V8MACD_20260712T072722Z_1f1ac52,FIB_MEDIUM_13_34_8,13,34,8,PANW,2026-04-30,5.686539748532255,4.165905089567439,1.5206346589648154,True,178.91156891867982,True,True,False,REJECT,16.0,179.32000732421875,2026-05-01,182.0,181.0800018310547,1.4945307641749617,0.9814825088947154,-0.5054934994205063,True,False,2026-05-07,196.52999877929688,9.597362676860532,True,2026-05-12,215.6000061035156,20.231986001261394,True
