Run_ID,Engine_Version,Configuration_ID,Limit_Status,Operational_Use_Approved,Profile,Ticker,As_Of_Date,Evaluated_At_UTC,Bars_Used,Foundation_Eligible,Foundation_State,Foundation_Reason,Indicator_Module_Status,DMI_Dominance_Pass,Close,EMA_200,MACD_Line,MACD_Signal,RSI,RSI_Status,RSI_Score,ADX,DMI_Positive,DMI_Negative,ADX_Status,ADX_Score,OBV,OBV_EMA_20,OBV_Status,OBV_Fresh_Cross,OBV_Score,ATR_14,Aroon_Up,Aroon_Down,Aroon_Status,Aroon_Score,Opening_Structure_Pass,Opening_Structure_Status,Opening_Structure_Score,Minimum_Momentum_Score,Total_Momentum_Score,V1_V3_Qualified,Qualification_State,Qualification_Reason,D1_Entry_Date,D1_Exit_Date,D1_Return_Pct,D1_Positive,D5_Entry_Date,D5_Exit_Date,D5_Return_Pct,D5_Positive,D8_Entry_Date,D8_Exit_Date,D8_Return_Pct,D8_Positive
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V2,NVDA,2026-06-09,2026-07-12T22:27:37.175444+00:00,861,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",NOT_RUN_FOUNDATION_INELIGIBLE,,208.19000244140625,186.74410980310788,0.9280370268321292,3.161094348335054,,,0,,,,,0,,,,,0,,,,NOT_USED_IN_PROFILE,0,,NOT_USED_IN_PROFILE,0,20,0,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",2026-06-10,2026-06-10,-1.9615490145791115,False,2026-06-10,2026-06-16,1.4577171125052413,True,2026-06-10,2026-06-22,2.0642769514725323,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V3,NVDA,2026-06-09,2026-07-12T22:27:37.175444+00:00,861,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",NOT_RUN_FOUNDATION_INELIGIBLE,,208.19000244140625,186.74410980310788,0.9280370268321292,3.161094348335054,,,0,,,,,0,,,,,0,,,,NOT_USED_IN_PROFILE,0,,NOT_USED_IN_PROFILE,0,25,0,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",2026-06-10,2026-06-10,-1.9615490145791115,False,2026-06-10,2026-06-16,1.4577171125052413,True,2026-06-10,2026-06-22,2.0642769514725323,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V1,AAPL,2026-04-08,2026-07-12T22:27:37.175444+00:00,818,False,FOUNDATION_NOT_ELIGIBLE_MACD_EARLY_RECOVERY_BELOW_ZERO,"close is above EMA and MACD line is improving above signal, but remains at or below zero",NOT_RUN_FOUNDATION_INELIGIBLE,,258.8999938964844,251.43102670475756,-1.154489186568469,-2.362094740688834,,,0,,,,,0,,,,,0,,,,NOT_USED_IN_PROFILE,0,,NOT_USED_IN_PROFILE,0,20,0,False,FOUNDATION_NOT_ELIGIBLE_MACD_EARLY_RECOVERY_BELOW_ZERO,"close is above EMA and MACD line is improving above signal, but remains at or below zero",2026-04-09,2026-04-09,0.5752858047779918,True,2026-04-09,2026-04-15,2.8687230408421804,True,2026-04-09,2026-04-20,5.424705711570943,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V2,AAPL,2026-04-08,2026-07-12T22:27:37.175444+00:00,818,False,FOUNDATION_NOT_ELIGIBLE_MACD_EARLY_RECOVERY_BELOW_ZERO,"close is above EMA and MACD line is improving above signal, but remains at or below zero",NOT_RUN_FOUNDATION_INELIGIBLE,,258.8999938964844,251.43102670475756,-1.154489186568469,-2.362094740688834,,,0,,,,,0,,,,,0,,,,NOT_USED_IN_PROFILE,0,,NOT_USED_IN_PROFILE,0,20,0,False,FOUNDATION_NOT_ELIGIBLE_MACD_EARLY_RECOVERY_BELOW_ZERO,"close is above EMA and MACD line is improving above signal, but remains at or below zero",2026-04-09,2026-04-09,0.5752858047779918,True,2026-04-09,2026-04-15,2.8687230408421804,True,2026-04-09,2026-04-20,5.424705711570943,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V3,AAPL,2026-04-08,2026-07-12T22:27:37.175444+00:00,818,False,FOUNDATION_NOT_ELIGIBLE_MACD_EARLY_RECOVERY_BELOW_ZERO,"close is above EMA and MACD line is improving above signal, but remains at or below zero",NOT_RUN_FOUNDATION_INELIGIBLE,,258.8999938964844,251.43102670475756,-1.154489186568469,-2.362094740688834,,,0,,,,,0,,,,,0,,,,NOT_USED_IN_PROFILE,0,,NOT_USED_IN_PROFILE,0,25,0,False,FOUNDATION_NOT_ELIGIBLE_MACD_EARLY_RECOVERY_BELOW_ZERO,"close is above EMA and MACD line is improving above signal, but remains at or below zero",2026-04-09,2026-04-09,0.5752858047779918,True,2026-04-09,2026-04-15,2.8687230408421804,True,2026-04-09,2026-04-20,5.424705711570943,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V1,AAPL,2026-04-30,2026-07-12T22:27:37.175444+00:00,834,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,EXECUTED_FOUNDATION_ELIGIBLE,True,271.3500061035156,253.7944376509475,3.704883434686451,3.2237325919910313,58.74184660035045,RSI_PREFERRED_RANGE,10,12.591293282548063,30.376041111344108,22.39259566855622,ADX_BELOW_MINIMUM,0,3621127700.0,3542498918.330674,OBV_FRESH_CROSS,True,10,5.887972194324893,,,NOT_USED_IN_PROFILE,0,,NOT_USED_IN_PROFILE,0,20,20,True,V1_V3_QUALIFIED,score 20 meets minimum 20,2026-05-01,2026-05-01,0.4590222205101524,True,2026-05-01,2026-05-07,3.0768190276661,True,2026-05-01,2026-05-12,5.716131133446933,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V2,AAPL,2026-04-30,2026-07-12T22:27:37.175444+00:00,834,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,EXECUTED_FOUNDATION_ELIGIBLE,True,271.3500061035156,253.7944376509475,3.704883434686451,3.2237325919910313,58.74184660035045,RSI_PREFERRED_RANGE,10,12.591293282548063,30.376041111344108,22.39259566855622,ADX_BELOW_MINIMUM,0,3621127700.0,3542498918.330674,OBV_FRESH_CROSS,True,10,5.887972194324893,,,NOT_USED_IN_PROFILE,0,,NOT_USED_IN_PROFILE,0,20,20,True,V1_V3_QUALIFIED,score 20 meets minimum 20,2026-05-01,2026-05-01,0.4590222205101524,True,2026-05-01,2026-05-07,3.0768190276661,True,2026-05-01,2026-05-12,5.716131133446933,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V3,AAPL,2026-04-30,2026-07-12T22:27:37.175444+00:00,834,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,EXECUTED_FOUNDATION_ELIGIBLE,True,271.3500061035156,253.7944376509475,3.704883434686451,3.2237325919910313,58.74184660035045,RSI_PREFERRED_RANGE,10,12.591293282548063,30.376041111344108,22.39259566855622,ADX_BELOW_MINIMUM,0,3621127700.0,3542498918.330674,OBV_FRESH_CROSS,True,10,5.887972194324893,100.0,7.142857142857142,AROON_STRONG,10,True,OPEN_ABOVE_PRIOR_OPEN,5,25,35,True,V1_V3_QUALIFIED,score 35 meets minimum 25,2026-05-01,2026-05-01,0.4590222205101524,True,2026-05-01,2026-05-07,3.0768190276661,True,2026-05-01,2026-05-12,5.716131133446933,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V1,AAPL,2026-05-07,2026-07-12T22:27:37.175444+00:00,839,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,EXECUTED_FOUNDATION_ELIGIBLE,True,287.44000244140625,255.23201792974652,6.503495944106646,4.811071278525997,69.3078472445289,RSI_PREFERRED_TO_MAXIMUM,5,18.912666627594792,39.032320538866294,16.706591577524186,ADX_BELOW_MINIMUM,0,3716798200.0,3608590510.4777436,OBV_NO_SCORING_EVENT,False,0,6.649814109257447,,,NOT_USED_IN_PROFILE,0,,NOT_USED_IN_PROFILE,0,20,5,False,NOT_QUALIFIED_SCORE,score 5 below minimum 20,2026-05-08,2026-05-08,1.1413390735267148,True,2026-05-08,2026-05-14,2.8274822983110237,True,2026-05-08,2026-05-19,3.089545585795217,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V2,AAPL,2026-05-07,2026-07-12T22:27:37.175444+00:00,839,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,EXECUTED_FOUNDATION_ELIGIBLE,True,287.44000244140625,255.23201792974652,6.503495944106646,4.811071278525997,69.3078472445289,RSI_PREFERRED_TO_MAXIMUM,5,18.912666627594792,39.032320538866294,16.706591577524186,ADX_BELOW_MINIMUM,0,3716798200.0,3608590510.4777436,OBV_NO_SCORING_EVENT,False,0,6.649814109257447,,,NOT_USED_IN_PROFILE,0,,NOT_USED_IN_PROFILE,0,20,5,False,NOT_QUALIFIED_SCORE,score 5 below minimum 20,2026-05-08,2026-05-08,1.1413390735267148,True,2026-05-08,2026-05-14,2.8274822983110237,True,2026-05-08,2026-05-19,3.089545585795217,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V3,AAPL,2026-05-07,2026-07-12T22:27:37.175444+00:00,839,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,EXECUTED_FOUNDATION_ELIGIBLE,True,287.44000244140625,255.23201792974652,6.503495944106646,4.811071278525997,69.3078472445289,RSI_PREFERRED_TO_MAXIMUM,5,18.912666627594792,39.032320538866294,16.706591577524186,ADX_BELOW_MINIMUM,0,3716798200.0,3608590510.4777436,OBV_NO_SCORING_EVENT,False,0,6.649814109257447,100.0,42.857142857142854,AROON_MODERATE,5,True,OPEN_ABOVE_PRIOR_OPEN,5,25,15,False,NOT_QUALIFIED_SCORE,score 15 below minimum 25,2026-05-08,2026-05-08,1.1413390735267148,True,2026-05-08,2026-05-14,2.8274822983110237,True,2026-05-08,2026-05-19,3.089545585795217,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V1,AAPL,2026-06-09,2026-07-12T22:27:37.175444+00:00,861,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",NOT_RUN_FOUNDATION_INELIGIBLE,,290.54998779296875,264.81177203350984,5.542730206777662,8.299874339919237,,,0,,,,,0,,,,,0,,,,NOT_USED_IN_PROFILE,0,,NOT_USED_IN_PROFILE,0,20,0,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",2026-06-10,2026-06-10,0.2889166836710366,True,2026-06-10,2026-06-16,2.923574425777442,True,2026-06-10,2026-06-22,2.1565727941985413,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V2,AAPL,2026-06-09,2026-07-12T22:27:37.175444+00:00,861,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",NOT_RUN_FOUNDATION_INELIGIBLE,,290.54998779296875,264.81177203350984,5.542730206777662,8.299874339919237,,,0,,,,,0,,,,,0,,,,NOT_USED_IN_PROFILE,0,,NOT_USED_IN_PROFILE,0,20,0,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",2026-06-10,2026-06-10,0.2889166836710366,True,2026-06-10,2026-06-16,2.923574425777442,True,2026-06-10,2026-06-22,2.1565727941985413,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V3,AAPL,2026-06-09,2026-07-12T22:27:37.175444+00:00,861,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",NOT_RUN_FOUNDATION_INELIGIBLE,,290.54998779296875,264.81177203350984,5.542730206777662,8.299874339919237,,,0,,,,,0,,,,,0,,,,NOT_USED_IN_PROFILE,0,,NOT_USED_IN_PROFILE,0,25,0,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",2026-06-10,2026-06-10,0.2889166836710366,True,2026-06-10,2026-06-16,2.923574425777442,True,2026-06-10,2026-06-22,2.1565727941985413,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V1,MSFT,2026-04-08,2026-07-12T22:27:37.175444+00:00,818,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,NOT_RUN_FOUNDATION_INELIGIBLE,,374.3299865722656,446.1533696714203,-9.394763145482614,-10.596310412673766,,,0,,,,,0,,,,,0,,,,NOT_USED_IN_PROFILE,0,,NOT_USED_IN_PROFILE,0,20,0,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,2026-04-09,2026-04-09,0.15302210046141962,True,2026-04-09,2026-04-15,10.394631200188753,True,2026-04-09,2026-04-20,12.233559013213103,True
V8V1V3_20260712T222737Z_931c0cf,V8_V1_V3_BASELINE_1,V8_V1_V3_HISTORICAL_INDICATOR_BASELINE_20260713,RESEARCH_CANDIDATE_NOT_OPERATIONAL,False,V2,MSFT,2026-04-08,2026-07-12T22:27:37.175444+00:00,818,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,NOT_RUN_FOUNDATION_INELIGIBLE,,374.3299865722656,446.1533696714203,-9.394763145482614,-10.596310412673766,,,0,,,,,0,,,,,0,,,,NOT_USED_IN_PROFILE,0,,NOT_USED_IN_PROFILE,0,20,0,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,2026-04-09,2026-04-09,0.15302210046141962,True,2026-04-09,2026-04-15,10.394631200188753,True,2026-04-09,2026-04-20,12.233559013213103,True
